index,FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Cancelled,Diverted,CancellationCode
1533728,2010-06-01,LGA,IAH,CO,N17233,633,545,547,825,811,557,805,0,0,0,0,0,False,False,Z
1533729,2010-06-01,CMH,LGA,MQ,N716MQ,4563,545,542,715,706,550,702,0,0,0,0,0,False,False,Z
1533730,2010-06-01,LGA,ORD,AA,N536AA,301,600,559,721,718,612,713,0,0,0,0,0,False,False,Z
1533731,2010-06-01,ORD,LGA,AA,N3ESAA,398,600,559,900,855,615,851,0,0,0,0,0,False,False,Z
1533732,2010-06-01,LGA,MIA,AA,N618AA,1935,600,554,900,841,611,834,0,0,0,0,0,False,False,Z
1533733,2010-06-01,FLL,LGA,B6,N580JB,370,600,625,854,912,633,904,0,9,0,0,9,False,False,Z
1533734,2010-06-01,LGA,FLL,B6,N523JB,371,600,605,852,849,618,844,0,0,0,0,0,False,False,Z
1533735,2010-06-01,LGA,ATL,DL,N699DL,1447,600,606,831,818,621,811,0,0,0,0,0,False,False,Z
1533736,2010-06-01,ATL,LGA,DL,N666DN,2564,600,559,810,822,614,801,0,0,0,0,0,False,False,Z
1533737,2010-06-01,LGA,DTW,DL,N377NW,2931,600,600,755,754,615,746,0,0,0,0,0,False,False,Z
1533738,2010-06-01,LGA,IAD,EV,N828AS,7119,600,552,717,650,602,646,0,0,0,0,0,False,False,Z
1533739,2010-06-01,LGA,ATL,FL,N312AT,359,600,551,836,757,601,748,0,0,0,0,0,False,False,Z
1533740,2010-06-01,BOS,LGA,MQ,N719MQ,4420,600,555,715,704,613,659,0,0,0,0,0,False,False,Z
1533741,2010-06-01,LGA,RDU,MQ,N739MQ,4424,600,601,740,736,625,733,0,0,0,0,0,False,False,Z
1533742,2010-06-01,RDU,LGA,MQ,N721MQ,4451,600,620,730,751,636,748,20,0,1,0,0,False,False,Z
1533743,2010-06-01,DTW,LGA,MQ,N853MQ,4577,600,556,745,743,619,737,0,0,0,0,0,False,False,Z
1533744,2010-06-01,BGR,LGA,OH,N587SW,6297,600,810,738,1000,820,935,130,0,12,0,0,False,False,Z
1533745,2010-06-01,LGA,ORD,UA,N473UA,669,600,558,722,713,610,708,0,0,0,0,0,False,False,Z
1533746,2010-06-01,BOS,LGA,US,N955UW,2115,600,551,705,655,605,649,0,0,0,0,0,False,False,Z
1533747,2010-06-01,DCA,LGA,US,N769US,2158,600,554,659,655,607,647,0,0,0,0,0,False,False,Z
1533748,2010-06-01,LGA,BOS,US,N767UW,2114,600,613,703,706,623,702,0,0,0,0,0,False,False,Z
1533749,2010-06-01,LGA,DCA,US,N751UW,2161,600,555,659,645,605,642,0,0,0,0,0,False,False,Z
1533750,2010-06-01,LGA,PHL,US,N956UW,1267,600,555,655,640,608,637,0,0,0,0,0,False,False,Z
1533751,2010-06-01,ORD,LGA,UA,N420UA,668,604,606,922,909,622,905,0,0,0,0,0,False,False,Z
1533752,2010-06-01,DFW,LGA,AA,N3AYAA,700,605,605,1040,1029,616,1014,0,0,0,0,0,False,False,Z
1533753,2010-06-01,LGA,DFW,AA,N470AA,705,605,605,855,832,620,826,0,0,0,0,0,False,False,Z
1533754,2010-06-01,LGA,MDW,WN,N936WN,2974,605,604,725,739,617,735,0,0,0,0,0,False,False,Z
1533755,2010-06-01,MIA,LGA,AA,N5BTAA,1114,610,621,910,913,635,906,0,0,0,0,0,False,False,Z
1533756,2010-06-01,MSY,LGA,DL,N339NB,2452,610,610,1011,1005,618,952,0,0,0,0,0,False,False,Z
1533757,2010-06-01,LGA,MSP,DL,N310NW,2719,610,613,806,806,629,802,0,0,0,0,0,False,False,Z
1533758,2010-06-01,JAX,LGA,OH,N678CA,6503,610,640,840,905,659,848,25,0,0,0,0,False,False,Z
1533759,2010-06-01,TYS,LGA,9E,87519E,3668,615,857,830,1105,915,1055,155,0,0,0,0,False,False,Z
1533760,2010-06-01,CLT,LGA,YV,N939LR,2936,615,617,757,818,641,805,21,0,0,0,0,False,False,Z
1533761,2010-06-01,LGA,RDU,OH,N809CA,6753,620,620,811,815,653,805,0,0,0,0,0,False,False,Z
1533762,2010-06-01,LGA,CVG,DL,N900DE,1219,625,626,830,820,642,814,0,0,0,0,0,False,False,Z
1533763,2010-06-01,LGA,CLT,US,N119US,829,625,621,821,820,644,815,0,0,0,0,0,False,False,Z
1533764,2010-06-01,LGA,BOS,DL,N941DL,1370,630,629,735,726,639,719,0,0,0,0,0,False,False,Z
1533765,2010-06-01,BOS,LGA,DL,N911DE,1373,630,630,743,752,701,749,0,0,0,0,0,False,False,Z
1533766,2010-06-01,CAK,LGA,FL,N603AT,199,630,626,801,757,641,751,0,0,0,0,0,False,False,Z
1533767,2010-06-01,RDU,LGA,OH,N695CA,6532,630,630,814,820,656,804,0,0,0,0,0,False,False,Z
1533768,2010-06-01,LGA,MKE,FL,N291AT,210,635,630,756,747,638,727,0,0,0,0,0,False,False,Z
1533769,2010-06-01,RIC,LGA,OH,N786CA,6722,635,630,758,747,650,740,0,0,0,0,0,False,False,Z
1533770,2010-06-01,LGA,ORD,AA,N535AA,303,640,639,805,813,648,752,0,0,0,0,0,False,False,Z
1533771,2010-06-01,ATL,LGA,DL,N688DL,1486,640,638,853,906,700,845,0,0,0,0,0,False,False,Z
1533772,2010-06-01,CRW,LGA,MQ,N722MQ,4488,640,651,820,822,702,818,0,0,0,0,0,False,False,Z
1533773,2010-06-01,IAD,LGA,YV,N512MJ,7291,642,638,801,735,648,732,0,0,0,0,0,False,False,Z
1533774,2010-06-01,BHM,LGA,9E,80139E,4198,645,709,1029,1043,724,1022,0,0,0,0,0,False,False,Z
1533775,2010-06-01,LGA,IAH,CO,N36272,333,645,642,932,910,655,902,0,0,0,0,0,False,False,Z
1533776,2010-06-01,LGA,MEM,DL,N333NB,1675,645,646,843,818,700,812,0,0,0,0,0,False,False,Z
1533777,2010-06-01,LGA,BOS,MQ,N720MQ,4464,645,640,750,742,653,738,0,0,0,0,0,False,False,Z
1533778,2010-06-01,XNA,LGA,MQ,N737MQ,4512,645,736,1050,1137,748,1125,47,0,0,0,0,False,False,Z
1533779,2010-06-01,ORF,LGA,OH,N436CA,6510,645,640,808,832,704,805,0,0,24,0,0,False,False,Z
1533780,2010-06-01,PWM,LGA,OH,N554CA,6686,645,640,813,815,650,755,0,0,0,0,0,False,False,Z
1533781,2010-06-01,CHS,LGA,9E,86989E,4163,650,718,905,933,739,912,28,0,0,0,0,False,False,Z
1533782,2010-06-01,LGA,MIA,AA,N5DVAA,1535,650,650,950,932,702,927,0,0,0,0,0,False,False,Z
1533783,2010-06-01,CAE,LGA,9E,,3684,700,9999,850,9999,9999,9999,9999,9999,9999,9999,9999,True,False,C
1533784,2010-06-01,ORD,LGA,AA,N5CRAA,394,700,659,1005,950,710,946,0,0,0,0,0,False,False,Z
