index,FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Cancelled,Diverted,CancellationCode
1503517,2010-04-10,LGA,IAH,CO,N37267,633,545,545,824,824,559,819,0,0,0,0,0,False,False,Z
1503518,2010-04-10,LGA,ORD,AA,N4YEAA,301,600,556,721,720,616,711,0,0,0,0,0,False,False,Z
1503519,2010-04-10,ORD,LGA,AA,N4XRAA,398,600,557,905,849,612,846,0,0,0,0,0,False,False,Z
1503520,2010-04-10,LGA,MIA,AA,N635AA,1935,600,555,900,845,611,837,0,0,0,0,0,False,False,Z
1503521,2010-04-10,FLL,LGA,B6,N706JB,370,600,554,857,827,603,822,0,0,0,0,0,False,False,Z
1503522,2010-04-10,LGA,FLL,B6,N593JB,371,600,559,855,853,626,848,0,0,0,0,0,False,False,Z
1503523,2010-04-10,LGA,ATL,DL,N643DL,531,600,554,831,839,628,823,0,0,0,0,0,False,False,Z
1503524,2010-04-10,LGA,DTW,DL,N319US,2283,600,556,755,742,613,735,0,0,0,0,0,False,False,Z
1503525,2010-04-10,LGA,IAD,EV,N909EV,7019,600,606,720,712,617,709,0,0,0,0,0,False,False,Z
1503526,2010-04-10,LGA,ATL,FL,N338AT,359,600,600,835,817,618,809,0,0,0,0,0,False,False,Z
1503527,2010-04-10,DTW,LGA,MQ,N837MQ,4577,600,612,745,736,622,732,0,0,0,0,0,False,False,Z
1503528,2010-04-10,BGR,LGA,OH,N713CA,6297,600,555,738,735,611,723,0,0,0,0,0,False,False,Z
1503529,2010-04-10,JAX,LGA,OH,N689CA,6503,600,600,830,822,618,810,0,0,0,0,0,False,False,Z
1503530,2010-04-10,LGA,ORD,UA,,669,600,9999,720,9999,9999,9999,9999,9999,9999,9999,9999,True,False,A
1503531,2010-04-10,LGA,PHL,US,N956UW,1267,600,552,657,637,602,630,0,0,0,0,0,False,False,Z
1503532,2010-04-10,PWM,LGA,OH,N675BR,6497,605,605,730,730,625,719,0,0,0,0,0,False,False,Z
1503533,2010-04-10,MCI,LGA,OH,N549CA,6708,605,600,959,944,622,933,0,0,0,0,0,False,False,Z
1503534,2010-04-10,MIA,LGA,AA,N5EHAA,1114,610,610,910,845,621,842,0,0,0,0,0,False,False,Z
1503535,2010-04-10,LGA,CVG,DL,N926DL,1151,610,607,820,811,627,803,0,0,0,0,0,False,False,Z
1503536,2010-04-10,LGA,MSP,DL,N378NW,2188,620,624,816,812,635,806,0,0,0,0,0,False,False,Z
1503537,2010-04-10,MSY,LGA,DL,N369NB,2452,620,616,1021,956,627,950,0,0,0,0,0,False,False,Z
