FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Cancelled,CancellationCode,Diverted,DivReachedDest,DivAirportLandings
2012-11-12,LGA,IAH,UA,N33264,1714,544,547,844,841,558,835,0,0,0,0,0,False,Z,False,,0
2012-11-12,BNA,LGA,MQ,N501MQ,4667,545,925,855,1235,939,1229,0,220,0,0,0,False,Z,False,,0
2012-11-12,CLT,LGA,MQ,N527MQ,4581,550,545,730,1141,555,1135,9999,9999,9999,9999,9999,False,Z,True,True,1
2012-11-12,ORD,LGA,AA,N4WSAA,398,600,830,905,1146,845,1142,0,0,161,0,0,False,Z,False,,0
2012-11-12,DFW,LGA,AA,N3JNAA,700,600,610,1005,1015,621,1010,0,0,0,0,0,False,Z,False,,0
2012-11-12,LGA,DFW,AA,N3BFAA,707,600,553,845,854,613,846,0,0,0,0,0,False,Z,False,,0
2012-11-12,MIA,LGA,AA,N631AA,1114,600,616,850,937,630,933,16,0,31,0,0,False,Z,False,,0
2012-11-12,FLL,LGA,B6,N639JB,370,600,557,843,937,613,929,0,0,54,0,0,False,Z,False,,0
2012-11-12,LGA,FLL,B6,N526JB,371,600,556,858,904,633,858,0,0,0,0,0,False,Z,False,,0
2012-11-12,MCO,LGA,B6,N655JB,392,600,951,829,1217,1004,1213,0,0,228,0,0,False,Z,False,,0
2012-11-12,LGA,DTW,DL,N333NW,731,600,553,756,742,611,736,0,0,0,0,0,False,Z,False,,0
2012-11-12,ATL,LGA,DL,N682DA,1563,600,556,808,1125,621,1111,9999,9999,9999,9999,9999,False,Z,True,True,1
2012-11-12,LGA,MEM,DL,N367NW,1673,600,555,755,810,632,803,0,0,15,0,0,False,Z,False,,0
2012-11-12,LGA,ATL,DL,N617DL,2397,600,555,830,844,630,831,0,0,0,0,0,False,Z,False,,0
2012-11-12,LGA,ATL,FL,N995AT,345,600,555,815,835,621,823,0,0,20,0,0,False,Z,False,,0
