index,FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Cancelled,Diverted,CancellationCode
380818,2005-06-29,CHS,LGA,OH,N708CA,5376,530,522,719,705,530,658,0,0,0,0,0,False,False,Z
380819,2005-06-29,SAV,LGA,OH,N805CA,5599,530,530,751,726,540,718,0,0,0,0,0,False,False,Z
380820,2005-06-29,BGR,LGA,MQ,N720AE,4867,534,524,659,651,537,641,0,0,0,0,0,False,False,Z
380821,2005-06-29,PWM,LGA,OH,N466CA,5542,541,553,700,704,604,657,0,0,0,0,0,False,False,Z
380822,2005-06-29,CMH,LGA,MQ,N712AE,4863,545,544,726,737,558,709,0,0,0,0,0,False,False,Z
380823,2005-06-29,MHT,LGA,OH,N470CA,5320,550,550,656,652,602,644,0,0,0,0,0,False,False,Z
380824,2005-06-29,TYS,LGA,OH,N514CA,4943,550,600,754,806,614,800,0,0,0,0,0,False,False,Z
380825,2005-06-29,LGA,DTW,NW,N527US,1223,600,603,748,750,621,741,0,0,0,0,0,False,False,Z
380826,2005-06-29,LGA,MDW,TZ,N330TZ,4219,600,809,709,921,831,917,129,0,3,0,0,False,False,Z
380827,2005-06-29,LGA,ORD,AA,N4YSAA,301,600,555,714,718,626,711,0,0,0,0,0,False,False,Z
380828,2005-06-29,ORD,LGA,AA,N202AA,398,600,556,902,854,607,848,0,0,0,0,0,False,False,Z
380829,2005-06-29,LGA,DFW,AA,N3CBAA,701,600,615,831,844,641,837,0,0,0,0,0,False,False,Z
380830,2005-06-29,LGA,MIA,AA,N5CHAA,1089,600,603,849,910,629,903,0,0,21,0,0,False,False,Z
380831,2005-06-29,STL,LGA,AA,N249AA,2028,600,555,922,914,605,909,0,0,0,0,0,False,False,Z
380832,2005-06-29,LGA,ORD,UA,N841UA,667,600,652,715,753,703,746,38,0,0,0,0,False,False,Z
380833,2005-06-29,ORD,LGA,UA,N412UA,668,600,559,902,903,618,858,0,0,0,0,0,False,False,Z
380834,2005-06-29,LGA,DEN,UA,N423UA,731,600,552,810,813,617,809,0,0,0,0,0,False,False,Z
380835,2005-06-29,LGA,BOS,US,N721UW,2114,600,553,652,643,603,639,0,0,0,0,0,False,False,Z
380836,2005-06-29,BOS,LGA,US,N743UW,2115,600,554,703,653,605,646,0,0,0,0,0,False,False,Z
380837,2005-06-29,DCA,LGA,US,N762UW,2158,600,625,659,718,632,713,19,0,0,0,0,False,False,Z
380838,2005-06-29,LGA,DCA,US,N751UW,2161,600,555,658,649,604,643,0,0,0,0,0,False,False,Z
380839,2005-06-29,LGA,CVG,DL,N3746H,595,600,556,804,802,625,758,0,0,0,0,0,False,False,Z
380840,2005-06-29,LGA,ATL,DL,N954DL,750,600,558,816,852,653,845,0,0,36,0,0,False,False,Z
380841,2005-06-29,BOS,LGA,DL,N221DL,1905,600,555,705,655,610,653,0,0,0,0,0,False,False,Z
380842,2005-06-29,LGA,BOS,DL,N225DL,1906,600,559,656,656,610,648,0,0,0,0,0,False,False,Z
380843,2005-06-29,LGA,ATL,FL,N173AT,1769,600,602,825,818,616,810,0,0,0,0,0,False,False,Z
380844,2005-06-29,RDU,LGA,MQ,N731BE,4751,600,600,729,729,612,720,0,0,0,0,0,False,False,Z
380845,2005-06-29,CLE,LGA,MQ,N706RG,4886,600,556,733,722,606,715,0,0,0,0,0,False,False,Z
380846,2005-06-29,CLT,LGA,MQ,N822AE,4892,600,556,749,745,610,730,0,0,0,0,0,False,False,Z
380847,2005-06-29,LGA,FLL,B6,N586JB,371,605,556,900,829,606,826,0,0,0,0,0,False,False,Z
380848,2005-06-29,MDW,LGA,TZ,N305TZ,4224,610,604,911,922,631,918,0,0,0,0,0,False,False,Z
380849,2005-06-29,LGA,IAH,CO,N14237,633,610,610,840,825,628,820,0,0,0,0,0,False,False,Z
380850,2005-06-29,DTW,LGA,MQ,N678AE,4877,610,605,749,738,616,732,0,0,0,0,0,False,False,Z
