date,hsc_ceiling_height
2010-05-22,2227.205485446294
2010-05-23,90.31079496807551
2010-05-24,277.08148284905417
2010-05-25,10000.0
2010-05-26,10000.0
2010-05-27,1094.7032895559598
2010-05-28,2931.208694059041
2010-05-29,1683.0512241634106
2010-05-30,8747.727924997609
2010-05-31,6841.870613369448
2010-06-01,3667.0213880893552
2010-06-02,2504.9242010038884
2010-06-03,1079.1451438556635
2010-06-04,7215.346927189425
2010-06-05,4584.518415112864
2010-06-06,4056.4691989323796
2010-06-07,9007.100931740755
2010-06-08,6744.869183976187
2010-06-09,627.5888015525056
2010-06-10,541.867296098087
2010-06-11,5648.893473514497
2010-06-12,4383.176586094209
2010-06-13,634.8521072207661
2010-06-14,989.8339239179916
2010-06-15,9746.322745683223
2010-06-16,1800.4785056033973
2010-06-17,2023.1595568735472
2010-06-18,9746.322745683223
2010-06-19,9505.197505197504
2010-06-20,5518.287031192867
2010-06-21,7967.438131377126
2010-06-22,4529.606630108085
2010-06-23,8119.0990617693205
2010-06-24,5415.163923964796
2010-06-25,8668.63003960597
2010-06-26,6274.539346580073
2010-06-27,4923.327370076367
2010-06-28,5109.363919111853
2010-06-29,6096.289091833997
2010-06-30,9746.322745683223
2010-07-01,6808.023292573565
2010-07-02,9624.250078939058
2010-07-03,9275.715155203896
2010-07-04,9316.831815568125
2010-07-05,9389.054317691754
2010-07-06,10000.0
2010-07-07,10000.0
2010-07-08,1142.8837527183077
2010-07-09,4088.8976371668864
2010-07-10,1273.352799602382
2010-07-11,5730.064092721681
2010-07-12,5870.405760265515
2010-07-13,1008.219706248169
2010-07-14,664.402390271212
2010-07-15,1105.0771700377509
2010-07-16,1854.8976034360287
2010-07-17,6722.009119648212
2010-07-18,9505.197505197504
2010-07-19,3751.9975981540615
2010-07-20,4388.097280699331
2010-07-21,3653.969829469902
2010-07-22,5922.185732907388
2010-07-23,1952.2257236107612
2010-07-24,7386.920773472818
2010-07-25,4800.953837466
2010-07-26,9746.322745683223
2010-07-27,9871.531901111952
2010-07-28,3843.7968205628886
2010-07-29,3241.760803306905
2010-07-30,5435.6404842066295
2010-07-31,8951.541850220265
2010-08-01,4006.216357999393
2010-08-02,6910.162704295638
2010-08-03,2392.973343635151
2010-08-04,5064.26285457098
2010-08-05,6015.071547707335
2010-08-06,5026.6171313034465
2010-08-07,7770.569150696293
2010-08-08,4197.974968405058
2010-08-09,8110.290255620766
2010-08-10,4239.374277568784
2010-08-11,8458.834412580944
2010-08-12,2525.1392873610926
2010-08-13,3523.024246051758
2010-08-14,8496.03567888999
2010-08-15,1558.8920204932176
2010-08-16,1109.853605009825
2010-08-17,6598.78066554964
2010-08-18,6144.627374291198
2010-08-19,10000.0
2010-08-20,10000.0
2010-08-21,1967.7158377721453
2010-08-22,470.6788878241839
2010-08-23,471.6993885325551
2010-08-24,701.7491055598431
2010-08-25,336.72316020016984
2010-08-26,3664.914359534347
2010-08-27,10000.0
2010-08-28,9871.531901111952
2010-08-29,10000.0
2010-08-30,10000.0
2010-08-31,10000.0
2010-09-01,10000.0
2010-09-02,8951.541850220265
2010-09-03,3595.88172715651
2010-09-04,7795.306087885655
2010-09-05,10000.0
2010-09-06,9499.27280282568
2010-09-07,8868.77242895477
2010-09-08,7115.163068963717
2010-09-09,2293.5900124714763
2010-09-10,2796.049408121932
2010-09-11,5911.953753761843
2010-09-12,737.2179267548227
2010-09-13,655.2864364901131
2010-09-14,9871.531901111952
2010-09-15,8668.63003960597
2010-09-16,1021.9094519235684
2010-09-17,1778.3441148835018
2010-09-18,1895.6043279753542
2010-09-19,4423.045467415961
2010-09-20,8285.40825574689
2010-09-21,10000.0
2010-09-22,5076.24918601098
2010-09-23,4266.762256880805
2010-09-24,837.71582097453
2010-09-25,8487.42020957731
2010-09-26,2186.5475026732224
2010-09-27,234.7799959886691
2010-09-28,418.18143645067977
2010-09-29,5007.192283368575
2010-09-30,223.76811060739422
2010-10-01,565.3576279550413
2010-10-02,10000.0
2010-10-03,2703.391549839805
2010-10-04,468.8536641623036
2010-10-05,309.03619558136694
2010-10-06,1364.0992252140254
2010-10-07,3700.8048816325822
2010-10-08,10000.0
2010-10-09,10000.0
2010-10-10,10000.0
2010-10-11,3290.807223536968
2010-10-12,4524.405240054483
2010-10-13,10000.0
2010-10-14,1058.9841004961265
2010-10-15,1190.5083043493596
2010-10-16,3603.130640550747
2010-10-17,10000.0
2010-10-18,5747.521851661541
2010-10-19,3349.1818306994815
2010-10-20,7490.112805977283
2010-10-21,1314.1131767266663
2010-10-22,4669.717909450743
2010-10-23,4025.4891526863616
2010-10-24,4603.062775823047
2010-10-25,3090.031163514081
2010-10-26,245.967309570967
2010-10-27,326.6220713977807
2010-10-28,1237.09465230833
2010-10-29,3608.296670641883
2010-10-30,5819.948485770565
2010-10-31,7300.960458526138
2010-11-01,10000.0
2010-11-02,10000.0
2010-11-03,7323.994560818315
2010-11-04,300.56177010448556
2010-11-05,642.7234963632782
2010-11-06,5227.71870449125
2010-11-07,4780.739060295622
2010-11-08,2782.9711596786583
2010-11-09,2996.9516556511708
2010-11-10,2981.409915831591
2010-11-11,10000.0
2010-11-12,10000.0
2010-11-13,10000.0
2010-11-14,2133.4914600792713
2010-11-15,542.0921555032177
2010-11-16,320.9110756882789
2010-11-17,646.2772799224889
2010-11-18,4367.753844425632
2010-11-19,9154.069476424067
2010-11-20,4862.449815570017
2010-11-21,3397.6522199866126
2010-11-22,1579.3268506771785
2010-11-23,4984.534160927785
2010-11-24,7001.4068448665375
2010-11-25,1853.6797887012758
2010-11-26,413.3319042562567
2010-11-27,4731.290873635264
2010-11-28,10000.0
2010-11-29,5560.928063293022
2010-11-30,1159.5771022734903
2010-12-01,395.5316159634669
2010-12-02,7861.566487507341
2010-12-03,4411.836970985212
2010-12-04,2580.581679610622
2010-12-05,1487.5405899978903
2010-12-06,1843.640835783245
2010-12-07,2446.7765067918267
2010-12-08,10000.0
2010-12-09,7025.5741750663865
2010-12-10,2661.4199799040985
2010-12-11,5426.511013088676
2010-12-12,363.23165098011845
2010-12-13,480.2117763359234
2010-12-14,1450.6658810680697
2010-12-15,4411.2131390619215
2010-12-16,5392.015004718437
2010-12-17,5304.716116276807
2010-12-18,7565.992505927142
2010-12-19,4269.2701952418265
2010-12-20,9624.250078939058
2010-12-21,6874.07726606684
2010-12-22,7600.938215762761
2010-12-23,4719.226495695119
2010-12-24,8194.037875619812
2010-12-25,3279.7186086796714
2010-12-26,89.42531875630026
2010-12-27,335.97806114681845
2010-12-28,3388.5177982743535
2010-12-29,1893.5382403923204
2010-12-30,9057.05229793978
2010-12-31,6491.628712254762
2011-01-01,1607.5705351801187
2011-01-02,128.51684129702505
2011-01-03,9746.322745683223
2011-01-04,6824.142748422329
2011-01-05,9746.322745683223
2011-01-06,2230.5572316746966
2011-01-07,500.0665008770005
2011-01-08,1968.5994381721557
2011-01-09,6270.8800483944615
2011-01-10,9624.250078939058
2011-01-11,652.3572702936476
2011-01-12,371.74792246898954
2011-01-13,8465.289992869479
2011-01-14,8913.828926228452
2011-01-15,2861.7320058641544
2011-01-16,5005.989872424582
2011-01-17,2221.032649220892
2011-01-18,162.16131923194675
2011-01-19,758.8572821003554
2011-01-20,4356.603899161679
2011-01-21,443.84039586418453
2011-01-22,8848.461389587768
2011-01-23,10000.0
2011-01-24,5291.036979598599
2011-01-25,927.2799140982182
2011-01-26,128.55739289193482
2011-01-27,277.0690288539109
2011-01-28,1069.0188766792655
2011-01-29,1189.4641339077502
2011-01-30,2929.4395570845477
2011-01-31,5156.607814262639
2011-02-01,179.8117973843552
2011-02-02,191.97419942862015
2011-02-03,3867.224939478907
2011-02-04,8458.834412580944
2011-02-05,114.05148498284045
2011-02-06,5183.533657649434
2011-02-07,2415.548541858371
2011-02-08,514.0229328467657
2011-02-09,4663.175697722186
2011-02-10,5782.698546797208
2011-02-11,9505.197505197504
2011-02-12,4546.083015179882
2011-02-13,5500.484402771736
2011-02-14,3637.669942928625
2011-02-15,7923.765521224371
2011-02-16,5234.508600589419
2011-02-17,3521.750225173887
2011-02-18,7014.331370896922
2011-02-19,2647.971191037956
2011-02-20,6324.200594987119
2011-02-21,322.0512741722501
2011-02-22,5814.957956675436
2011-02-23,10000.0
2011-02-24,2997.1427493800247
2011-02-25,250.2322468323572
2011-02-26,4780.167653413944
2011-02-27,1321.2187842720168
2011-02-28,527.9009250322536
2011-03-01,8941.038427691405
2011-03-02,7717.018402588748
2011-03-03,10000.0
2011-03-04,2448.8370986101163
2011-03-05,1447.3624913320427
2011-03-06,393.5018071225323
2011-03-07,397.6145000884416
2011-03-08,8458.834412580944
2011-03-09,1432.5143971545801
2011-03-10,346.10657474775553
2011-03-11,592.397632486052
2011-03-12,3804.798590322466
2011-03-13,3264.4971846522453
2011-03-14,2223.7620171404947
2011-03-15,1048.4647477348167
2011-03-16,351.8027464201819
2011-03-17,8951.541850220265
2011-03-18,6583.224347659195
2011-03-19,6426.530003715792
2011-03-20,8442.017125810513
2011-03-21,368.7759622675326
2011-03-22,2202.9402224063992
2011-03-23,212.67236245691475
2011-03-24,862.0403899308559
2011-03-25,9057.05229793978
2011-03-26,9505.197505197504
2011-03-27,9057.05229793978
2011-03-28,9746.322745683223
2011-03-29,10000.0
2011-03-30,4115.02855761043
2011-03-31,580.7881682506597
2011-04-01,552.205679701998
2011-04-02,8868.77242895477
2011-04-03,5580.270191103765
2011-04-04,3055.3517366775336
2011-04-05,843.381095875003
2011-04-06,2905.571085140324
2011-04-07,1170.5015829099648
2011-04-08,1528.6492495329524
2011-04-09,294.8664741336323
2011-04-10,723.1126078952695
2011-04-11,331.49868539638436
2011-04-12,1869.9616749892032
2011-04-13,157.03383114939777
2011-04-14,3124.1135660465825
2011-04-15,3940.1097697348987
2011-04-16,477.84111950504695
2011-04-17,2274.8915821839432
2011-04-18,5752.615937829979
2011-04-19,2451.1406783306948
2011-04-20,222.29242393700025
2011-04-21,7552.487252968985
2011-04-22,4147.2824980054465
2011-04-23,316.7876864844755
2011-04-24,1449.3010692389157
2011-04-25,105.3089059528759
2011-04-26,108.95130328568364
2011-04-27,220.71922681767217
2011-04-28,130.12837041706214
2011-04-29,3883.167003937522
2011-04-30,3136.0917853082933
2011-05-01,7923.993760634834
2011-05-02,2271.3451904860467
2011-05-03,3398.482381516005
2011-05-04,805.2840760733444
2011-05-05,5626.306841500781
2011-05-06,7865.395262411281
2011-05-07,5672.932837597909
2011-05-08,4466.496231227604
2011-05-09,5828.449685124427
2011-05-10,8477.357895301157
2011-05-11,2671.2340135817717
2011-05-12,4629.930643600239
2011-05-13,1739.9285888556053
2011-05-14,1140.1177872636426
2011-05-15,225.4228179592797
2011-05-16,86.0505283754259
2011-05-17,153.79398134663853
2011-05-18,187.7912347845302
2011-05-19,195.7772262259407
2011-05-20,978.5480132296092
2011-05-21,970.1550724140791
2011-05-22,228.3387166951079
2011-05-23,239.63378015905334
2011-05-24,724.8202470237023
2011-05-25,9389.054317691754
2011-05-26,1128.8722569205945
2011-05-27,670.0030041692006
2011-05-28,8649.262202043132
2011-05-29,1154.7515424396065
2011-05-30,3561.249236080618
2011-05-31,2505.9910989387195
2011-06-01,1658.7004054536244
2011-06-02,10000.0
2011-06-03,9746.322745683223
2011-06-04,5265.29742489342
2011-06-05,2565.928627812427
2011-06-06,5228.905160061783
2011-06-07,8747.727924997609
2011-06-08,9165.079683271524
2011-06-09,4335.899998412669
2011-06-10,3115.984110194682
2011-06-11,178.9233555157798
2011-06-12,337.05610316854177
2011-06-13,706.6958438861514
2011-06-14,1590.4889014907749
2011-06-15,9389.054317691754
2011-06-16,5169.153803974597
2011-06-17,852.9299632478352
2011-06-18,4995.152247505396
2011-06-19,8000.699973750984
2011-06-20,6983.973422801043
2011-06-21,4019.814815738295
2011-06-22,1635.5774446960845
2011-06-23,78.54449077509311
2011-06-24,108.7128712871287
2011-06-25,211.8396141685936
2011-06-26,4008.123608752826
2011-06-27,4439.618056991365
2011-06-28,1979.8596580577118
2011-06-29,2234.71911530843
2011-06-30,10000.0
2011-07-01,8092.990323341986
2011-07-02,5864.923460828769
2011-07-03,804.9712738177475
2011-07-04,1932.5638936957312
2011-07-05,10000.0
2011-07-06,8951.541850220265
2011-07-07,5736.815332929099
2011-07-08,1809.355582131991
2011-07-09,4413.414379174667
2011-07-10,9746.322745683223
2011-07-11,8223.170971918036
2011-07-12,8717.788212797299
2011-07-13,6542.296628817086
2011-07-14,10000.0
2011-07-15,7650.116508334827
2011-07-16,5030.432830328391
2011-07-17,9624.250078939058
2011-07-18,5661.84925648062
2011-07-19,7813.050742715891
2011-07-20,8951.541850220265
2011-07-21,3078.6145505965887
2011-07-22,9871.531901111952
2011-07-23,6428.084857118325
2011-07-24,4467.327152934957
2011-07-25,892.0785469590453
2011-07-26,1135.3724832508983
2011-07-27,6303.7110357444
2011-07-28,3825.6983507668706
2011-07-29,839.8758683361253
2011-07-30,10000.0
2011-07-31,6351.327624183721
2011-08-01,5524.345731407589
2011-08-02,9389.054317691754
2011-08-03,1524.132588876967
2011-08-04,3230.057744247356
2011-08-05,4356.77870898798
2011-08-06,1693.4187353675354
2011-08-07,986.3208854569654
2011-08-08,3596.9724248252774
2011-08-09,1390.1064301414146
2011-08-10,7979.423335952152
2011-08-11,10000.0
2011-08-12,9871.531901111952
2011-08-13,4355.80525636554
2011-08-14,379.5378093258514
2011-08-15,1123.8131313339616
2011-08-16,818.7580500784088
2011-08-17,7178.449907145578
2011-08-18,4097.851735847561
2011-08-19,3759.7919157686642
2011-08-20,9505.197505197504
2011-08-21,2076.1653039923217
2011-08-22,7809.530421410668
2011-08-23,8855.525622786572
2011-08-24,8458.834412580944
2011-08-25,2189.125134359477
2011-08-26,3105.631015289555
2011-08-27,402.06683160878674
2011-08-28,664.1505608987424
2011-08-29,9505.197505197504
2011-08-30,10000.0
2011-08-31,8339.338106488216
2011-09-01,7456.822375186903
2011-09-02,9871.531901111952
2011-09-03,6449.10588529657
2011-09-04,1543.0643649487372
2011-09-05,2667.7027033526742
2011-09-06,471.8338988365985
2011-09-07,183.8885758896372
2011-09-08,401.32385673760683
2011-09-09,1960.7227370020123
2011-09-10,3345.6059069218086
2011-09-11,755.6382677929596
2011-09-12,2024.074450720799
2011-09-13,10000.0
2011-09-14,5519.80238154391
2011-09-15,2284.465966576189
2011-09-16,8642.722117202267
2011-09-17,4995.927333308152
2011-09-18,3487.8214141486856
2011-09-19,8951.541850220265
2011-09-20,934.2691668575363
2011-09-21,743.9761201757084
2011-09-22,345.6339149638479
2011-09-23,156.52435239728663
2011-09-24,1001.6870351231228
2011-09-25,3405.721859438724
2011-09-26,4056.9653957433443
2011-09-27,234.31733326127855
2011-09-28,275.7371002560552
2011-09-29,375.1306161689131
2011-09-30,3026.3697188442175
2011-10-01,1306.833460499675
2011-10-02,1220.8763763561697
2011-10-03,2448.1928381720804
2011-10-04,1904.8046178317886
2011-10-05,9402.923086051063
2011-10-06,9871.531901111952
2011-10-07,10000.0
2011-10-08,10000.0
2011-10-09,10000.0
2011-10-10,8017.5361683472165
2011-10-11,5674.868489793003
2011-10-12,758.7933620428531
2011-10-13,146.20915891434078
2011-10-14,244.7387692296607
2011-10-15,5320.47061898416
2011-10-16,4835.135912245461
2011-10-17,5073.478305081812
2011-10-18,5335.735426923234
2011-10-19,210.35984423635037
2011-10-20,483.8570693779388
2011-10-21,2452.0438170785746
2011-10-22,4623.820984477556
2011-10-23,2619.2376797697257
2011-10-24,4898.852254684823
2011-10-25,10000.0
2011-10-26,3045.6073224844267
2011-10-27,432.8922579780203
2011-10-28,3551.6225097825204
2011-10-29,299.8737134941476
2011-10-30,4941.538135690911
2011-10-31,7478.716465576601
2011-11-01,7232.119740596444
2011-11-02,10000.0
2011-11-03,8309.331718420835
2011-11-04,6340.4954173796805
2011-11-05,10000.0
2011-11-06,10000.0
2011-11-07,9505.197505197504
2011-11-08,10000.0
2011-11-09,172.99357260357525
2011-11-10,87.2591225741524
2011-11-11,2350.186196851732
2011-11-12,10000.0
2011-11-13,5931.115002918856
2011-11-14,7027.211168375517
2011-11-15,2902.015662450925
2011-11-16,402.6961391237089
2011-11-17,2110.1051167664878
2011-11-18,10000.0
2011-11-19,7731.100579061393
2011-11-20,6888.706931797182
2011-11-21,1358.5980537547791
2011-11-22,346.1223967775304
2011-11-23,243.55123760925042
2011-11-24,3268.6421450991515
2011-11-25,9275.715155203896
2011-11-26,8184.015036248098
2011-11-27,10000.0
2011-11-28,3747.8571195305776
2011-11-29,610.3114518311986
2011-11-30,1339.6060067576423
2011-12-01,10000.0
2011-12-02,8426.643345313287
2011-12-03,8951.541850220265
2011-12-04,2355.3246293759285
2011-12-05,175.20626993456062
2011-12-06,447.11437851540006
2011-12-07,198.6238302251773
2011-12-08,2181.4422029279585
2011-12-09,2539.8869319124296
2011-12-10,6608.925056283966
2011-12-11,10000.0
2011-12-12,8276.61115133961
2011-12-13,9871.531901111952
2011-12-14,4679.155195577071
2011-12-15,1979.7779789031545
2011-12-16,6610.1949206465415
2011-12-17,4138.657790319711
2011-12-18,7756.923606125983
2011-12-19,4182.975343997001
2011-12-20,1878.8697254035778
2011-12-21,484.3744154620412
2011-12-22,4067.877360286471
2011-12-23,918.6438006719753
2011-12-24,5412.010037948067
2011-12-25,2772.3032337896266
2011-12-26,5447.677543672129
2011-12-27,801.8003523037795
2011-12-28,2956.928500656998
2011-12-29,4222.909508511921
2011-12-30,5105.590338125549
2011-12-31,2762.4632995375405
2012-01-01,4232.472930259859
2012-01-02,5763.58039026499
2012-01-03,5109.245340188249
2012-01-04,6379.429470427295
2012-01-05,2190.127998045476
2012-01-06,6403.758250377287
2012-01-07,9389.054317691754
2012-01-08,4966.273387070282
2012-01-09,4589.990227371522
2012-01-10,3156.2110665452824
2012-01-11,3142.829429790608
2012-01-12,212.33826902458537
2012-01-13,268.99938131208415
2012-01-14,2308.0037202658386
2012-01-15,6563.944631234465
2012-01-16,3881.522028952861
2012-01-17,919.2465438824852
2012-01-18,4872.27403141884
2012-01-19,3299.746943801683
2012-01-20,6076.140240353952
2012-01-21,400.8177332829905
2012-01-22,1192.9756117806314
2012-01-23,168.22652397583562
2012-01-24,1161.5033502483225
2012-01-25,2439.2612762408717
2012-01-26,419.26277081515974
2012-01-27,94.04887457831003
2012-01-28,4361.282829590007
2012-01-29,8441.039782989377
2012-01-30,7040.239315708858
2012-01-31,5522.541069842591
2012-02-01,4912.9092455361915
2012-02-02,2418.3963540370064
2012-02-03,7420.80968513694
2012-02-04,3722.1632853734754
2012-02-05,6584.300389588131
2012-02-06,10000.0
2012-02-07,8118.6184853058685
2012-02-08,1251.1261425178577
2012-02-09,4769.247475295906
2012-02-10,3116.408366703562
2012-02-11,505.19924840383277
2012-02-12,2713.1707772480304
2012-02-13,4488.757654288422
2012-02-14,2623.151043666775
2012-02-15,1923.406296669345
2012-02-16,1086.414899140469
2012-02-17,766.0536639194117
2012-02-18,3854.664832421106
2012-02-19,6362.375635010671
2012-02-20,7502.6890727323635
2012-02-21,4363.744869972016
2012-02-22,4754.919043609524
2012-02-23,4779.625694590425
2012-02-24,253.70370745258742
2012-02-25,3507.6399189165613
2012-02-26,10000.0
2012-02-27,6931.402884152905
2012-02-28,6536.905709437758
2012-02-29,339.9073567422441
2012-03-01,248.80419296166264
2012-03-02,630.9509503501871
2012-03-03,134.54186653865722
2012-03-04,3151.671955227853
2012-03-05,7781.949045804666
2012-03-06,10000.0
2012-03-07,9057.05229793978
2012-03-08,6946.024840824327
2012-03-09,2828.63744883239
2012-03-10,8118.85876642595
2012-03-11,10000.0
2012-03-12,6484.47571963377
2012-03-13,3216.1471009756137
2012-03-14,10000.0
2012-03-15,324.6174404883826
2012-03-16,297.1789260564238
2012-03-17,2119.4089512996547
2012-03-18,536.9826479722783
2012-03-19,9746.322745683223
2012-03-20,256.4576566663443
2012-03-21,78.38704898699736
2012-03-22,175.23349924699446
2012-03-23,5810.102103543879
2012-03-24,2546.1694862141
2012-03-25,865.8054093939273
2012-03-26,7216.6538164996155
2012-03-27,9178.294202857207
2012-03-28,5088.72702146077
2012-03-29,2320.7225175410485
2012-03-30,3843.8850204881487
2012-03-31,437.60421954883947
2012-04-01,1050.2572193401825
2012-04-02,3487.7539824692512
2012-04-03,6774.635094477378
2012-04-04,5578.3699675556845
2012-04-05,10000.0
2012-04-06,10000.0
2012-04-07,6510.36842179851
2012-04-08,7231.153167975528
2012-04-09,7230.068306833706
2012-04-10,4155.081150926174
2012-04-11,2182.198639519317
2012-04-12,3555.4718439433755
2012-04-13,7648.300054025782
2012-04-14,5796.421748400869
2012-04-15,2972.5211144627356
2012-04-16,8951.541850220265
2012-04-17,8747.727924997609
2012-04-18,4012.6657110335213
2012-04-19,3504.846719745601
2012-04-20,1101.8088425003937
2012-04-21,555.2935383949261
2012-04-22,506.59215349207363
2012-04-23,273.1773210467366
2012-04-24,2221.905400006804
2012-04-25,4780.788589396242
2012-04-26,463.2437189427353
2012-04-27,3853.3753646523587
2012-04-28,5939.884393954191
2012-04-29,9402.923086051065
2012-04-30,4366.5508226078955
2012-05-01,545.3650988448036
2012-05-02,384.2427862026779
2012-05-03,265.37140041050486
2012-05-04,358.9847955528862
2012-05-05,185.81498538331599
2012-05-06,820.0950965087951
2012-05-07,1887.4448438857714
2012-05-08,1904.1157581745892
2012-05-09,468.42751091069283
2012-05-10,2542.3594460815502
2012-05-11,9389.054317691754
2012-05-12,8649.262202043132
2012-05-13,6622.7593608069665
2012-05-14,2295.813503863639
2012-05-15,196.81887716987188
2012-05-16,193.19716948406412
2012-05-17,8023.335511464123
2012-05-18,10000.0
2012-05-19,10000.0
2012-05-20,2199.909381243803
2012-05-21,131.65819484594218
2012-05-22,248.04277735377553
2012-05-23,1063.813391782105
2012-05-24,178.96427883037964
2012-05-25,110.1284167636381
2012-05-26,1192.0535458898303
2012-05-27,3610.7232252311887
2012-05-28,8163.557659842958
2012-05-29,5207.540143892331
2012-05-30,3950.2751658214206
2012-05-31,7092.2538589756205
2012-06-01,1355.994837009585
2012-06-02,702.3787912374717
2012-06-03,5740.550150559209
2012-06-04,1023.0025630435803
2012-06-05,2566.138464924286
2012-06-06,4163.372585595844
2012-06-07,4484.295236850739
2012-06-08,8002.35552267798
2012-06-09,4815.523751978965
2012-06-10,3460.1978560573098
2012-06-11,1595.4584410028924
2012-06-12,441.62561008504434
2012-06-13,337.75575135133994
2012-06-14,1403.1972164081187
2012-06-15,4444.282385498678
2012-06-16,3282.015041397318
2012-06-17,1095.2658483006785
2012-06-18,2461.6493226634616
2012-06-19,1557.0624796948089
2012-06-20,8034.175421930888
2012-06-21,8556.773392365423
2012-06-22,3522.2543144206434
2012-06-23,2958.571685394875
2012-06-24,6047.270431985636
2012-06-25,1283.4939136039177
2012-06-26,2464.2622156911334
2012-06-27,9871.531901111952
2012-06-28,8817.743490838959
2012-06-29,7063.6951397899
2012-06-30,7730.413228962278
2012-07-01,8767.298411582344
2012-07-02,10000.0
2012-07-03,8649.262202043132
2012-07-04,5866.223641757693
2012-07-05,8649.262202043132
2012-07-06,9663.393693261505
2012-07-07,5405.148678293455
2012-07-08,4248.933012260751
2012-07-09,6419.445366221264
2012-07-10,7478.531119653226
2012-07-11,5401.263645880333
2012-07-12,7548.122328803067
2012-07-13,5660.625884804685
2012-07-14,3401.822948056895
2012-07-15,2703.27057299386
2012-07-16,7414.344575482088
2012-07-17,8119.0990617693205
2012-07-18,3644.7734589661604
2012-07-19,1405.7166144847117
2012-07-20,931.0518189760744
2012-07-21,3057.2874659188938
