date,departure_delay_relu
2018-08-01,0.6717190388170053
2018-08-02,0.8253075030750308
2018-08-03,0.8452991452991453
2018-08-04,0.3396777442094662
2018-08-05,0.18065798987707876
2018-08-06,0.3205954573357888
2018-08-07,0.5832098765432099
2018-08-08,0.3701298701298701
2018-08-09,0.19276032039433144
2018-08-10,0.26305810397553514
2018-08-11,1.1984343434343434
2018-08-12,0.3981159420289855
2018-08-13,0.8263401109057301
2018-08-14,0.9720160791589363
2018-08-15,0.3036864931846344
2018-08-16,0.22975970425138628
2018-08-17,0.36887254901960786
2018-08-18,0.3227272727272728
2018-08-19,0.09492753623188402
2018-08-20,0.3032963647566235
2018-08-21,0.2863636363636363
2018-08-22,0.116351606805293
2018-08-23,0.17912801484230054
2018-08-24,0.11614391143911443
2018-08-25,0.08610240334378266
2018-08-26,0.07138707334785764
2018-08-27,0.06328955597248279
2018-08-28,0.15714285714285717
2018-08-29,0.13444233206590622
2018-08-30,0.10482456140350875
2018-08-31,0.3615956072351421
2018-09-01,0.2437275985663083
2018-09-02,0.048427672955974804
2018-09-03,0.25959051724137927
2018-09-04,0.08666666666666664
2018-09-05,0.1079875518672199
2018-09-06,0.48779391424619634
2018-09-07,0.22134986225895315
2018-09-08,0.10191158900836318
2018-09-09,0.0663677130044843
2018-09-10,0.4739405439595193
2018-09-11,0.12178249678249678
2018-09-12,0.4096981374438022
2018-09-13,0.1572897196261682
2018-09-14,0.12200374531835205
2018-09-15,0.07162004662004663
2018-09-16,0.10362481315396112
2018-09-17,0.12619937694704048
2018-09-18,1.053486884197057
2018-09-19,0.12563856960408684
2018-09-20,0.18358255451713396
2018-09-21,0.22433021806853579
2018-09-22,0.09785133565621372
2018-09-23,0.06909566517189836
2018-09-24,0.08641744548286605
2018-09-25,0.5191298784388995
2018-09-26,0.33173690932311617
2018-09-27,0.09738317757009346
2018-09-28,0.27376947040498434
2018-09-29,0.03817016317016321
2018-09-30,0.10870702541106125
2018-10-01,0.08652416356877322
2018-10-02,0.35833333333333334
2018-10-03,0.15990566037735848
2018-10-04,0.11480793060718711
2018-10-05,0.139993804213135
2018-10-06,0.12196969696969702
2018-10-07,0.093211289092296
2018-10-08,0.43298936835522195
2018-10-09,0.11804752729608221
2018-10-10,0.09364161849710981
2018-10-11,1.060718711276332
2018-10-12,0.5794299876084263
2018-10-13,0.11356725146198828
2018-10-14,0.09739000745712154
2018-10-15,0.26220570012391575
2018-10-16,0.11988636363636361
2018-10-17,0.05977987421383647
2018-10-18,0.41397149938042127
2018-10-19,0.1589529120198265
2018-10-20,0.11404428904428905
2018-10-21,0.19239373601789708
2018-10-22,0.1307620817843866
2018-10-23,0.11581439393939391
2018-10-24,0.08594339622641507
2018-10-25,0.17926753569211673
2018-10-26,0.10929368029739778
2018-10-27,0.10432098765432102
2018-10-28,0.05385878489326763
2018-10-29,0.12250896057347668
2018-10-30,0.057137518684603886
2018-10-31,0.05105433901054341
2018-11-01,0.07507153075822602
2018-11-02,0.10049019607843136
2018-11-03,0.05833333333333334
2018-11-04,0.12012937595129375
2018-11-05,0.1373450750163079
2018-11-06,0.4110999329309188
2018-11-07,0.08064724919093849
2018-11-08,0.11846679081315951
2018-11-09,0.20476190476190473
2018-11-10,0.10112692763938316
2018-11-11,0.10353422619047618
2018-11-12,0.13367410161090457
2018-11-13,0.7246212121212121
2018-11-14,0.25687382297551786
2018-11-15,0.48156753407682773
2018-11-16,1.2605834885164493
2018-11-17,0.19878787878787882
2018-11-18,0.10378250591016543
2018-11-19,0.09701492537313429
2018-11-20,0.16830265848670753
2018-11-21,0.16666666666666666
2018-11-22,0.18075822603719596
2018-11-23,0.08890954151177205
2018-11-24,0.07838709677419356
2018-11-25,0.15354609929078009
2018-11-26,0.6188473520249221
2018-11-27,0.507360570687419
2018-11-28,0.5297480620155038
2018-11-29,0.2343789607097591
2018-11-30,0.11758555133079847
2018-12-01,0.05803140096618358
2018-12-02,0.6995391705069124
2018-12-03,0.13584605597964375
2018-12-04,0.10224171539961013
2018-12-05,0.10406189555125728
2018-12-06,0.07249683143219263
2018-12-07,0.09306083650190113
2018-12-08,0.10126811594202899
2018-12-09,0.11436251920122886
2018-12-10,0.19541984732824424
2018-12-11,0.04639376218323587
2018-12-12,0.1384590586718246
2018-12-13,0.2506653992395437
2018-12-14,0.0995247148288973
2018-12-15,0.09806763285024153
2018-12-16,0.1781609195402298
2018-12-17,0.3080152671755725
2018-12-18,0.29418453541260553
2018-12-19,0.10860735009671178
2018-12-20,0.17985978330146588
2018-12-21,1.296957928802589
2018-12-22,0.23531531531531535
2018-12-23,0.11654874213836477
2018-12-24,0.05409252669039148
2018-12-25,0.1142375168690958
2018-12-26,0.15380194518125548
2018-12-27,0.2483420593368237
2018-12-28,0.23916449086161876
2018-12-29,0.2012218963831867
2018-12-30,0.1409009009009009
2018-12-31,0.12499999999999994
2019-01-01,0.1473333333333333
2019-01-02,0.08292902066486967
2019-01-03,0.046207865168539336
2019-01-04,0.1099906629318394
2019-01-05,0.07921492921492923
2019-01-06,0.13646825396825385
2019-01-07,0.09790476190476188
2019-01-08,0.11415701415701413
2019-01-09,0.30891472868217046
2019-01-10,0.9216635041113219
2019-01-11,0.5729206349206348
2019-01-12,0.08914431673052366
2019-01-13,0.17757153905645792
2019-01-14,0.3368437697659708
2019-01-15,0.14575289575289574
2019-01-16,0.0625645994832041
2019-01-17,0.41571790006325104
2019-01-18,0.7106031746031745
2019-01-19,0.151622418879056
2019-01-20,0.31596320346320345
2019-01-21,0.9616970926301555
2019-01-22,0.37705920205920207
2019-01-23,0.6464147286821704
2019-01-24,1.2262175838077167
2019-01-25,0.8552063492063491
2019-01-26,0.10932311621966793
2019-01-27,0.11020881670533639
2019-01-28,0.23722327640733712
2019-01-29,0.12866795366795367
2019-01-30,0.47758397932816526
2019-01-31,0.23345983554712202
2019-02-01,0.28985368956743
2019-02-02,0.1207227138643068
2019-02-03,0.06686930091185414
2019-02-04,0.07447817836812144
2019-02-05,0.07956885456885454
2019-02-06,0.1255813953488372
2019-02-07,0.28023402909550915
2019-02-08,0.44622222222222213
2019-02-09,0.08690932311621968
2019-02-10,0.1985305491105955
2019-02-11,0.20044275774826056
2019-02-12,0.27911840411840416
2019-02-13,0.16585917312661497
2019-02-14,0.12011385199240983
2019-02-15,0.13602661596958174
2019-02-16,0.07693333333333334
2019-02-17,0.23887179487179486
2019-02-18,0.40403439153439147
2019-02-19,0.18815028901734104
2019-02-20,0.6026332691072576
2019-02-21,0.16986084756483238
2019-02-22,0.1978136882129277
2019-02-23,0.062391573729863675
2019-02-24,0.16193745232646833
2019-02-25,0.9166666666666665
2019-02-26,0.2303789338471419
2019-02-27,0.10885826771653542
2019-02-28,0.3939595192915876
2019-03-01,0.9144486692015209
2019-03-02,0.6249152542372882
2019-03-03,0.1522542498152254
2019-03-04,0.22095864661654138
2019-03-05,0.11529898218829514
2019-03-06,0.09283903675538657
2019-03-07,0.1996553884711779
2019-03-08,0.17532956685499057
2019-03-09,0.12424242424242427
2019-03-10,0.46161504424778754
2019-03-11,0.16563283208020044
2019-03-12,0.1682569974554707
2019-03-13,0.09334600760456273
2019-03-14,0.2861475922451532
2019-03-15,0.8976503759398496
2019-03-16,0.23204264870931535
2019-03-17,0.07354672553348049
2019-03-18,0.09406779661016947
2019-03-19,0.0525079365079365
2019-03-20,0.10130158730158731
2019-03-21,0.33472750316856775
2019-03-22,0.7311153358681876
2019-03-23,0.14509132420091325
2019-03-24,0.11055182699478003
2019-03-25,0.141302972802024
2019-03-26,0.1380769230769231
2019-03-27,0.1482120051085568
2019-03-28,0.11723484848484846
2019-03-29,0.08377609108159387
2019-03-30,0.09332191780821915
2019-03-31,0.1301965230536659
2019-04-01,1.1483523447401773
2019-04-02,0.05038387715930902
2019-04-03,0.2575207138304652
2019-04-04,0.1191603535353535
2019-04-05,0.08914141414141416
2019-04-06,0.1043402777777778
2019-04-07,0.17030780780780777
2019-04-08,0.22716981132075467
2019-04-09,0.2848253968253968
2019-04-10,0.16349206349206347
2019-04-11,0.16597484276729554
2019-04-12,0.5295066413662238
2019-04-13,0.2944250871080139
2019-04-14,1.204778028592927
2019-04-15,0.7118238993710692
2019-04-16,0.2388782664117272
2019-04-17,0.11723918575063615
2019-04-18,0.27411949685534587
2019-04-19,0.5844209852847088
2019-04-20,0.3378395061728395
2019-04-21,0.13923371647509578
2019-04-22,0.4354838709677419
2019-04-23,0.12492033142128743
2019-04-24,0.08117048346055979
2019-04-25,0.09788510101010103
2019-04-26,0.7052162849872774
2019-04-27,0.3057328605200945
2019-04-28,0.13359728506787327
2019-04-29,0.16967109424414925
2019-04-30,0.10597062579821197
2019-05-01,0.08466413181242076
2019-05-02,0.4301075268817203
2019-05-03,0.3526217228464419
2019-05-04,0.11471264367816086
2019-05-05,0.17153231663035584
2019-05-06,0.1387337057728119
2019-05-07,0.09212350346565845
2019-05-08,0.20681676047529707
2019-05-09,0.22129112352576033
2019-05-10,0.20391061452513962
2019-05-11,0.13225806451612904
2019-05-12,0.17126436781609194
2019-05-13,0.31604593420235866
2019-05-14,0.09464398235664774
2019-05-15,0.1014752040175769
2019-05-16,0.17499999999999996
2019-05-17,0.13112973308504033
2019-05-18,0.13633217993079585
2019-05-19,0.5226710334788937
2019-05-20,0.5086281812538794
2019-05-21,0.19516635279347141
2019-05-22,0.10696004993757802
2019-05-23,0.847294776119403
2019-05-24,0.4342990654205606
2019-05-25,0.04975669099756688
2019-05-26,0.1837410805300713
2019-05-27,0.23820346320346317
2019-05-28,0.5350250626566416
2019-05-29,0.4773096129837702
2019-05-30,0.7318435754189943
2019-05-31,0.3032898820608317
2019-06-01,0.17097701149425285
2019-06-02,0.46285403050108925
2019-06-03,0.20962135319677214
2019-06-04,0.14814814814814814
2019-06-05,0.18742197253433202
2019-06-06,0.15367231638418075
2019-06-07,0.15573308270676695
2019-06-08,0.18032191069574244
2019-06-09,0.2627240143369175
2019-06-10,0.8350093109869646
2019-06-11,0.3687850467289719
2019-06-12,0.21029228855721388
2019-06-13,0.6378957169459963
2019-06-14,0.14786245353159852
2019-06-15,0.1481424148606811
2019-06-16,0.23699712643678156
2019-06-17,0.19546865301055247
2019-06-18,0.9628660436137072
2019-06-19,0.5743302180685358
2019-06-20,1.3853817504655495
2019-06-21,0.9101800124146492
2019-06-22,0.16148717948717944
2019-06-23,0.2441577060931899
2019-06-24,0.1882060831781502
2019-06-25,0.8942367601246106
2019-06-26,0.22245024875621885
2019-06-27,0.17885572139303474
2019-06-28,0.2965303593556381
2019-06-29,0.5458077709611452
2019-06-30,0.3365833333333333
2019-07-01,0.09699918896999188
2019-07-02,0.1608660130718954
2019-07-03,0.17263922518159805
2019-07-04,0.09994481236203095
2019-07-05,0.11296296296296295
2019-07-06,1.101186790505676
2019-07-07,0.47551528073916133
2019-07-08,0.5209417596034697
2019-07-09,0.12796399751707013
2019-07-10,0.14999999999999997
2019-07-11,0.7281288723667906
2019-07-12,0.295052566481138
2019-07-13,0.11255081300813008
2019-07-14,0.1155270655270655
2019-07-15,0.12769516728624533
2019-07-16,0.17585350713842335
2019-07-17,0.36998758535071385
2019-07-18,0.7925512104283053
2019-07-19,0.47442795299938156
2019-07-20,0.2796747967479674
2019-07-21,0.6662393162393161
2019-07-22,0.6429677819083023
2019-07-23,0.6700186219739291
2019-07-24,0.13042131350681538
2019-07-25,0.17747831474597273
2019-07-26,0.35361781076066784
2019-07-27,0.1998986828774062
2019-07-28,0.0825498575498575
2019-07-29,0.31775092936802973
2019-07-30,0.5056176288019862
2019-07-31,0.7305452292441139
2019-08-01,0.584634448574969
2019-08-02,0.38327149041434755
2019-08-03,0.17228976697061807
2019-08-04,0.19822316986496083
2019-08-05,0.11511771995043367
2019-08-06,0.30371747211895905
2019-08-07,0.6435133457479826
2019-08-08,0.9029795158286779
2019-08-09,0.7119356833642547
2019-08-10,0.18343465045592708
2019-08-11,0.12380952380952379
2019-08-12,0.15669144981412636
2019-08-13,0.31018691588785047
2019-08-14,0.5138681592039801
2019-08-15,0.5902106567534078
2019-08-16,0.19118738404452693
2019-08-17,0.40840932117527856
2019-08-18,0.6901208244491825
2019-08-19,0.7829291044776119
2019-08-20,0.6056285178236398
2019-08-21,0.5710986267166042
2019-08-22,0.7407788161993769
2019-08-23,0.2882371198013656
2019-08-24,0.10759429153924566
2019-08-25,0.09019189765458423
2019-08-26,0.1378731343283582
2019-08-27,0.1101503759398496
2019-08-28,0.15118824265165728
2019-08-29,0.1151031894934334
2019-08-30,0.08966165413533835
2019-08-31,0.17814685314685316
2019-09-01,0.06612586037364797
2019-09-02,0.6451882845188284
2019-09-03,0.2460724043715847
2019-09-04,0.25123066104078756
2019-09-05,0.06303284416491961
2019-09-06,0.06833333333333333
2019-09-07,0.04496969696969693
2019-09-08,0.09190687361419068
2019-09-09,0.07328939108600127
2019-09-10,0.1003861003861004
2019-09-11,0.23073217726396913
2019-09-12,0.23571876961707464
2019-09-13,0.23462021343377273
2019-09-14,0.06001177856301529
2019-09-15,0.09903917220990392
2019-09-16,0.15513784461152885
2019-09-17,0.3801480051480051
2019-09-18,0.4798330122029543
2019-09-19,0.2847744360902255
2019-09-20,0.11026365348399243
2019-09-21,0.06313309776207304
2019-09-22,0.06696296296296296
2019-09-23,0.08101067168863782
2019-09-24,0.07454954954954952
2019-09-25,0.12736030828516376
2019-09-26,0.381234335839599
2019-09-27,0.2040880503144654
2019-09-28,0.19941107184923443
2019-09-29,0.1481892091648189
2019-09-30,0.1901515151515151
2019-10-01,0.1072976418100701
2019-10-02,0.17348048624440177
2019-10-03,0.48015723270440247
2019-10-04,0.41695075757575756
2019-10-05,0.07425328554360812
2019-10-06,0.09120473022912046
2019-10-07,0.12333333333333335
2019-10-08,0.5696998722860792
2019-10-09,0.6466155810983396
2019-10-10,0.48754716981132085
2019-10-11,0.40784499054820417
2019-10-12,0.09259259259259259
2019-10-13,0.11803399852180337
2019-10-14,0.0688679245283019
2019-10-15,0.07072243346007605
2019-10-16,0.30402408111533585
2019-10-17,0.786194968553459
2019-10-18,0.5444234404536862
2019-10-19,0.07514934289127835
2019-10-20,0.19682187730968215
2019-10-21,0.41503144654088053
2019-10-22,0.2516476552598226
2019-10-23,0.10003168567807351
2019-10-24,0.08581761006289305
2019-10-25,0.09873976055450534
2019-10-26,0.08420074349442377
2019-10-27,0.18619047619047618
2019-10-28,0.14715007215007217
2019-10-29,0.06438900939985537
2019-10-30,0.09245689655172412
2019-10-31,0.30211323763955344
2019-11-01,0.09170454545454547
2019-11-02,0.1025497512437811
2019-11-03,0.09551569506726451
2019-11-04,0.10076628352490424
2019-11-05,0.05565595716198123
2019-11-06,0.040909090909090874
2019-11-07,0.23648393194706988
2019-11-08,0.17787247474747472
2019-11-09,0.10314353499406885
2019-11-10,0.07002212389380533
2019-11-11,0.39076874606175166
2019-11-12,0.443358633776091
2019-11-13,0.11502213788741303
2019-11-14,0.13717706364209198
2019-11-15,0.0988972904851922
2019-11-16,0.11749703440094901
2019-11-17,0.11085356880058864
2019-11-18,0.8669187145557656
2019-11-19,0.09800380228136883
2019-11-20,0.17134724857685008
2019-11-21,0.11621534493874916
2019-11-22,0.23574646074646072
2019-11-23,0.07290950744558992
2019-11-24,0.10772549019607844
2019-11-25,0.0775055679287305
2019-11-26,0.10041928721174002
2019-11-27,0.1160345974717232
2019-11-28,0.06695906432748541
2019-11-29,0.07235142118863046
2019-11-30,0.1398989898989899
2019-12-01,0.5223537146614069
2019-12-02,0.9246949261400129
2019-12-03,0.44584165003326676
2019-12-04,0.1387604367373153
2019-12-05,0.16450793650793646
2019-12-06,0.15469841269841264
2019-12-07,0.08165467625899282
2019-12-08,0.13291761148904008
2019-12-09,0.8470158730158729
2019-12-10,0.17183462532299737
2019-12-11,1.16362763915547
2019-12-12,0.16320634920634916
2019-12-13,0.23648218829516526
2019-12-14,0.3176258992805756
2019-12-15,0.23809523809523797
2019-12-16,0.11799999999999997
2019-12-17,0.5413255360623781
2019-12-18,0.5861598440545809
2019-12-19,0.475211176088369
2019-12-20,0.21204427083333327
2019-12-21,0.10560224089635857
2019-12-22,0.17999185004074977
2019-12-23,0.21720554272517312
2019-12-24,0.15860805860805863
2019-12-25,0.08937583001328021
2019-12-26,0.12637889688249396
2019-12-27,0.15267785771382889
2019-12-28,0.11791546589817486
2019-12-29,0.10197811447811442
2019-12-30,0.1398170246618933
2019-12-31,0.14830188679245276
