FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Cancelled,Diverted,CancellationCode
2004-12-26,LGA,CLT,US,N716UW,361,530,541,721,722,550,718,0,0,0,0,0,False,False,Z
2004-12-26,CHS,LGA,OH,,5376,535,9999,726,9999,9999,9999,9999,9999,9999,9999,9999,True,False,A
2004-12-26,SAV,LGA,OH,,5599,538,9999,752,9999,9999,9999,9999,9999,9999,9999,9999,True,False,A
2004-12-26,LGA,IAH,CO,N36247,542,545,546,833,829,602,824,0,0,0,0,0,False,False,Z
2004-12-26,PWM,LGA,OH,,5542,550,9999,712,9999,9999,9999,9999,9999,9999,9999,9999,True,False,A
2004-12-26,LGA,ORD,AA,N423AA,301,600,606,728,721,617,718,0,0,0,0,0,False,False,Z
2004-12-26,LGA,DFW,AA,N3AYAA,701,600,609,857,846,621,837,0,0,0,0,0,False,False,Z
2004-12-26,LGA,MIA,AA,N5FMAA,1647,600,601,900,919,615,910,0,0,19,0,0,False,False,Z
2004-12-26,LGA,FLL,B6,N593JB,371,600,611,910,924,630,918,0,0,0,0,0,False,False,Z
2004-12-26,MHT,LGA,OH,,5320,600,9999,713,9999,9999,9999,9999,9999,9999,9999,9999,True,False,A
2004-12-26,TYS,LGA,OH,,4943,600,9999,759,9999,9999,9999,9999,9999,9999,9999,9999,True,False,A
2004-12-26,LGA,MDW,TZ,N315TZ,219,600,558,719,702,608,655,0,0,0,0,0,False,False,Z
2004-12-26,LGA,ORD,UA,N435UA,667,600,603,730,719,612,711,0,0,0,0,0,False,False,Z
2004-12-26,LGA,ATL,DL,N120DL,750,600,622,829,843,635,830,0,0,0,0,0,False,False,Z
2004-12-26,LGA,CVG,DL,N950DL,1185,600,817,811,1028,834,1017,137,0,0,0,0,False,False,Z
2004-12-26,LGA,ATL,FL,N167AT,369,600,558,833,823,608,809,0,0,0,0,0,False,False,Z
2004-12-26,BGR,LGA,MQ,N709GB,4867,603,602,730,735,614,729,0,0,0,0,0,False,False,Z
2004-12-26,LGA,DTW,NW,N518US,273,605,621,757,817,636,806,16,0,4,0,0,False,False,Z
2004-12-26,LGA,DEN,UA,N431UA,401,610,610,831,910,720,900,0,0,39,0,0,False,False,Z
2004-12-26,RDU,LGA,OH,,5498,620,9999,806,9999,9999,9999,9999,9999,9999,9999,9999,True,False,A
2004-12-26,CLE,LGA,MQ,N733KR,4886,620,618,755,759,651,752,0,0,0,0,0,False,False,Z
2004-12-26,LGA,MSP,NW,N515US,589,620,651,817,848,710,843,31,0,0,0,0,False,False,Z
2004-12-26,FLL,LGA,B6,N544JB,370,630,637,925,853,645,849,0,0,0,0,0,False,False,Z
2004-12-26,JAX,LGA,OH,N941CA,5423,630,730,850,930,745,923,40,0,0,0,0,False,False,Z
2004-12-26,ATL,LGA,DL,N633DL,1460,630,633,835,830,653,824,0,0,0,0,0,False,False,Z
2004-12-26,LGA,MCO,DL,N647DL,2009,630,636,919,934,651,925,6,0,9,0,0,False,False,Z
2004-12-26,DTW,LGA,NW,N365NW,274,635,705,816,901,733,852,30,0,15,0,0,False,False,Z
2004-12-26,RIC,LGA,OH,,5259,639,9999,805,9999,9999,9999,9999,9999,9999,9999,9999,True,False,A
2004-12-26,LGA,PIT,US,N756UW,701,640,640,804,800,655,755,0,0,0,0,0,False,False,Z
2004-12-26,PHF,LGA,FL,N955AT,970,640,632,757,733,644,728,0,0,0,0,0,False,False,Z
2004-12-26,LGA,CLE,CO,N59338,1251,645,702,822,835,718,823,0,0,0,0,0,False,False,Z
2004-12-26,CAE,LGA,OH,,5132,645,9999,842,9999,9999,9999,9999,9999,9999,9999,9999,True,False,A
2004-12-26,DFW,LGA,AA,N409AA,700,650,646,1106,1059,658,1056,0,0,0,0,0,False,False,Z
2004-12-26,LGA,DFW,AA,N3CVAA,705,650,655,953,934,709,926,0,0,0,0,0,False,False,Z
2004-12-26,LGA,BUF,MQ,N802AE,4914,650,648,815,819,712,811,0,0,0,0,0,False,False,Z
