FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Cancelled,CancellationCode,Diverted,DivReachedDest,DivAirportLandings
2010-04-09,LGA,IAH,CO,N16709,633,545,542,826,817,552,813,0,0,0,0,0,False,Z,False,,0
2010-04-09,CMH,LGA,MQ,N734MQ,4563,545,539,715,710,548,706,0,0,0,0,0,False,Z,False,,0
2010-04-09,TYS,LGA,9E,88969E,3668,600,555,814,756,610,747,0,0,0,0,0,False,Z,False,,0
2010-04-09,LGA,ORD,AA,N568AA,301,600,554,721,715,611,656,0,0,0,0,0,False,Z,False,,0
2010-04-09,ORD,LGA,AA,N4WRAA,398,600,552,905,853,604,848,0,0,0,0,0,False,Z,False,,0
2010-04-09,LGA,MIA,AA,N5DDAA,1935,600,601,900,914,623,909,0,0,0,0,0,False,Z,False,,0
2010-04-09,FLL,LGA,B6,N566JB,370,600,559,857,833,610,827,0,0,0,0,0,False,Z,False,,0
2010-04-09,LGA,FLL,B6,N779JB,371,600,558,855,901,613,855,0,0,0,0,0,False,Z,False,,0
2010-04-09,LGA,ATL,DL,N603DL,531,600,553,831,824,621,818,0,0,0,0,0,False,Z,False,,0
2010-04-09,LGA,DTW,DL,N311US,2283,600,602,755,756,626,749,0,0,0,0,0,False,Z,False,,0
2010-04-09,LGA,IAD,EV,N832AS,7019,600,558,717,712,615,707,0,0,0,0,0,False,Z,False,,0
2010-04-09,LGA,ATL,FL,N312AT,359,600,636,835,908,652,844,33,0,0,0,0,False,Z,False,,0
2010-04-09,BOS,LGA,MQ,N724MQ,4420,600,556,715,658,611,654,0,0,0,0,0,False,Z,False,,0
2010-04-09,LGA,RDU,MQ,N801MQ,4424,600,555,740,740,618,737,0,0,0,0,0,False,Z,False,,0
2010-04-09,RDU,LGA,MQ,N717MQ,4451,600,558,730,716,611,710,0,0,0,0,0,False,Z,False,,0
2010-04-09,DTW,LGA,MQ,N851MQ,4577,600,553,745,737,608,731,0,0,0,0,0,False,Z,False,,0
2010-04-09,BGR,LGA,OH,N954CA,6297,600,600,738,800,613,730,0,0,22,0,0,False,Z,False,,0
2010-04-09,JAX,LGA,OH,N693CA,6503,600,555,830,805,611,800,0,0,0,0,0,False,Z,False,,0
2010-04-09,LGA,ORD,UA,N802UA,669,600,557,722,708,617,705,0,0,0,0,0,False,Z,False,,0
2010-04-09,BOS,LGA,US,N946UW,2115,600,551,706,656,602,649,0,0,0,0,0,False,Z,False,,0
2010-04-09,DCA,LGA,US,N767UW,2158,600,552,659,658,608,651,0,0,0,0,0,False,Z,False,,0
2010-04-09,LGA,BOS,US,N955UW,2114,600,554,705,642,604,634,0,0,0,0,0,False,Z,False,,0
2010-04-09,LGA,DCA,US,N768US,2161,600,552,659,653,612,651,0,0,0,0,0,False,Z,False,,0
2010-04-09,LGA,PHL,US,N954UW,1267,600,552,657,641,601,636,0,0,0,0,0,False,Z,False,,0
2010-04-09,LGA,MDW,WN,N459WN,2974,600,601,730,712,616,705,0,0,0,0,0,False,Z,False,,0
2010-04-09,ORD,LGA,UA,N472UA,668,604,601,922,906,623,902,0,0,0,0,0,False,Z,False,,0
2010-04-09,DFW,LGA,AA,N3BMAA,700,605,9999,1040,9999,9999,9999,9999,9999,9999,9999,9999,True,A,False,,0
2010-04-09,LGA,DFW,AA,N253AA,705,605,603,855,852,624,845,0,0,0,0,0,False,Z,False,,0
2010-04-09,DTW,LGA,DL,N339NB,2614,605,607,755,753,621,746,0,0,0,0,0,False,Z,False,,0
2010-04-09,PWM,LGA,OH,N937CA,6497,605,604,730,740,619,726,0,0,0,0,0,False,Z,False,,0
