FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Cancelled,Diverted,CancellationCode
2011-03-12,LGA,IAH,CO,N76503,633,545,534,836,810,544,801,0,0,0,0,0,False,False,Z
2011-03-12,LGA,ORD,AA,N551AA,301,600,600,725,737,623,729,0,0,0,0,0,False,False,Z
2011-03-12,ORD,LGA,AA,N438AA,398,600,557,910,848,606,842,0,0,0,0,0,False,False,Z
2011-03-12,FLL,LGA,B6,N760JB,370,600,600,847,834,611,830,0,0,0,0,0,False,False,Z
2011-03-12,LGA,FLL,B6,N536JB,371,600,619,853,906,637,900,0,0,0,0,0,False,False,Z
2011-03-12,LGA,ATL,DL,N633DL,1447,600,558,829,822,618,817,0,0,0,0,0,False,False,Z
2011-03-12,LGA,MSP,DL,N317NB,2719,600,555,803,746,606,729,0,0,0,0,0,False,False,Z
2011-03-12,LGA,MKE,F9,N920FR,485,600,555,720,703,607,656,0,0,0,0,0,False,False,Z
2011-03-12,LGA,ATL,FL,N952AT,359,600,551,815,801,604,753,0,0,0,0,0,False,False,Z
2011-03-12,DTW,LGA,MQ,N728MQ,4499,600,555,750,720,607,717,0,0,0,0,0,False,False,Z
2011-03-12,CLT,LGA,MQ,N528MQ,4581,600,558,750,758,636,754,0,0,0,0,0,False,False,Z
2011-03-12,RDU,LGA,MQ,N8EGMQ,4629,600,557,729,719,613,715,0,0,0,0,0,False,False,Z
2011-03-12,LGA,ATL,MQ,N539MQ,4650,600,737,830,949,747,938,79,0,0,0,0,False,False,Z
2011-03-12,LGA,ORD,UA,N581UA,669,600,552,723,713,609,711,0,0,0,0,0,False,False,Z
2011-03-12,LGA,PHL,US,N956UW,1151,600,550,657,634,601,630,0,0,0,0,0,False,False,Z
2011-03-12,LGA,DFW,AA,N477AA,705,605,557,905,843,611,838,0,0,0,0,0,False,False,Z
2011-03-12,LGA,DTW,DL,N349NB,2931,605,611,800,753,622,745,0,0,0,0,0,False,False,Z
2011-03-12,LGA,MIA,AA,N5CGAA,1297,610,604,915,850,616,846,0,0,0,0,0,False,False,Z
2011-03-12,LGA,CVG,DL,N344NB,2495,610,558,821,757,614,751,0,0,0,0,0,False,False,Z
2011-03-12,MSP,LGA,MQ,N530MQ,4590,610,648,959,1043,737,1039,38,0,6,0,0,False,False,Z
2011-03-12,LGA,MSP,MQ,N535MQ,4599,610,604,800,754,619,750,0,0,0,0,0,False,False,Z
2011-03-12,LGA,CLT,MQ,N516MQ,4576,620,616,810,751,629,747,0,0,0,0,0,False,False,Z
2011-03-12,ATL,LGA,MQ,N527MQ,4652,630,628,845,822,639,817,0,0,0,0,0,False,False,Z
2011-03-12,LGA,DEN,UA,N404UA,226,630,626,904,836,636,832,0,0,0,0,0,False,False,Z
2011-03-12,LGA,CLT,US,N540UW,1229,630,622,834,808,635,758,0,0,0,0,0,False,False,Z
2011-03-12,MIA,LGA,AA,N3GMAA,1114,635,633,930,911,640,907,0,0,0,0,0,False,False,Z
2011-03-12,LGA,MEM,DL,N345NB,2673,640,633,835,812,647,807,0,0,0,0,0,False,False,Z
2011-03-12,CAK,LGA,FL,N944AT,715,640,637,805,808,702,801,0,0,0,0,0,False,False,Z
2011-03-12,CRW,LGA,MQ,N828MQ,4488,640,630,825,808,649,756,0,0,0,0,0,False,False,Z
2011-03-12,LGA,MCO,DL,N941DL,2685,647,643,939,920,655,913,0,0,0,0,0,False,False,Z
2011-03-12,LGA,FLL,DL,N928DL,1879,655,658,1001,946,707,939,0,0,0,0,0,False,False,Z
2011-03-12,LGA,MKE,FL,N328AT,534,655,637,810,803,646,735,0,0,0,0,0,False,False,Z
2011-03-12,ORD,LGA,AA,N4UCAA,394,700,656,1010,952,709,948,0,0,0,0,0,False,False,Z
2011-03-12,DFW,LGA,AA,N3DWAA,704,700,701,1120,1111,711,1108,0,0,0,0,0,False,False,Z
2011-03-12,BNA,LGA,AA,N577AA,1088,700,655,1010,953,705,949,0,0,0,0,0,False,False,Z
2011-03-12,LGA,MIA,AA,N642AA,1713,700,809,1015,1050,819,1046,35,0,0,0,0,False,False,Z
2011-03-12,FLL,LGA,DL,N903DE,1498,700,655,959,947,710,938,0,0,0,0,0,False,False,Z
2011-03-12,LGA,ATL,DL,N690DL,1547,700,658,934,913,719,905,0,0,0,0,0,False,False,Z
2011-03-12,TPA,LGA,DL,N948DL,1952,700,656,943,928,706,921,0,0,0,0,0,False,False,Z
2011-03-12,MCO,LGA,DL,N357NW,2276,700,658,935,937,713,923,0,0,0,0,0,False,False,Z
2011-03-12,LGA,ORD,UA,N470UA,373,700,658,838,813,710,810,0,0,0,0,0,False,False,Z
2011-03-12,LGA,MDW,WN,N293WN,1853,700,701,820,810,713,805,0,0,0,0,0,False,False,Z
2011-03-12,MSP,LGA,DL,N909DE,1996,705,701,1055,1108,749,1059,0,0,0,0,0,False,False,Z
