FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Cancelled,CancellationCode,Diverted,DivReachedDest,DivAirportLandings
2013-06-13,LGA,IAH,UA,N33284,1714,545,550,819,814,604,804,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,ORD,AA,N4UBAA,301,600,552,725,709,605,700,0,0,0,0,0,False,Z,False,,0
2013-06-13,ORD,LGA,AA,N598AA,398,600,558,905,917,617,905,0,0,0,0,0,False,Z,False,,0
2013-06-13,DFW,LGA,AA,N3GXAA,700,600,559,1025,1009,608,1005,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,DFW,AA,N3CBAA,707,600,720,830,1015,756,1011,0,0,25,0,80,False,Z,False,,0
2013-06-13,MCO,LGA,B6,N516JB,392,600,559,841,817,611,813,0,0,0,0,0,False,Z,False,,0
2013-06-13,FLL,LGA,B6,N598JB,370,600,553,853,827,606,822,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,FLL,B6,N607JB,371,600,545,854,827,603,822,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,ATL,DL,N550NW,461,600,613,824,834,636,823,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,DTW,DL,N333NB,731,600,553,757,744,610,736,0,0,0,0,0,False,Z,False,,0
2013-06-13,MHT,LGA,EV,N614QX,5547,600,9999,722,9999,9999,9999,9999,9999,9999,9999,9999,True,A,False,,0
2013-06-13,LGA,IAD,EV,N830AS,5747,600,614,718,721,629,716,0,0,0,0,0,False,Z,False,,0
2013-06-13,CAK,LGA,FL,N925AT,233,600,552,730,715,601,709,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,ATL,FL,N278AT,345,600,557,815,802,607,755,0,0,0,0,0,False,Z,False,,0
2013-06-13,BGR,LGA,EV,N724EV,5255,600,551,740,729,602,717,0,0,0,0,0,False,Z,False,,0
2013-06-13,RDU,LGA,MQ,N713MQ,3210,600,558,729,729,614,715,0,0,0,0,0,False,Z,False,,0
2013-06-13,CMH,LGA,MQ,N519MQ,3568,600,1153,735,1327,1205,1320,0,0,352,0,0,False,Z,False,,0
2013-06-13,BNA,LGA,MQ,N506MQ,3667,600,555,905,900,616,856,0,0,0,0,0,False,Z,False,,0
2013-06-13,ORD,LGA,UA,N437UA,314,600,618,906,927,632,921,0,0,21,0,0,False,Z,False,,0
2013-06-13,LGA,ORD,UA,N454UA,635,600,557,725,712,608,705,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,PHL,US,N955UW,1629,600,616,655,714,634,710,16,0,3,0,0,False,Z,False,,0
2013-06-13,LGA,BOS,US,N758US,2114,600,621,700,731,647,725,21,0,10,0,0,False,Z,False,,0
2013-06-13,BOS,LGA,US,N950UW,2115,600,553,711,711,610,658,0,0,0,0,0,False,Z,False,,0
2013-06-13,DCA,LGA,US,N756US,2158,600,556,707,711,610,646,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,DCA,US,N725UW,2161,600,554,659,707,618,704,0,0,0,0,0,False,Z,False,,0
2013-06-13,MKE,LGA,WN,N450WN,1009,600,612,910,915,623,908,0,0,0,0,0,False,Z,False,,0
2013-06-13,MIA,LGA,AA,N3FXAA,1114,605,601,900,844,613,839,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,MIA,AA,N3BNAA,1837,605,709,905,1013,746,1009,64,0,4,0,0,False,Z,False,,0
2013-06-13,LGA,MEM,DL,N351NB,1279,605,602,749,755,622,750,0,0,0,0,0,False,Z,False,,0
2013-06-13,MSY,LGA,DL,N317NB,558,605,602,1008,1228,628,1221,9999,9999,9999,9999,9999,False,Z,True,True,1
2013-06-13,LGA,RDU,MQ,N720MQ,3525,605,557,735,726,615,724,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,ATL,MQ,N9EAMQ,3550,605,606,820,821,630,816,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,MSP,DL,N337NW,1919,610,606,808,747,623,744,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,DTW,MQ,N711MQ,3351,610,600,805,809,627,803,0,0,0,0,0,False,Z,False,,0
2013-06-13,ATL,LGA,MQ,N518MQ,3352,610,605,820,810,625,805,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,MDW,WN,N8322X,273,610,617,725,746,643,742,7,0,14,0,0,False,Z,False,,0
2013-06-13,MDW,LGA,WN,N492WN,2342,610,620,910,927,637,923,0,0,17,0,0,False,Z,False,,0
2013-06-13,PWM,LGA,DL,N356NW,2256,611,602,730,723,611,707,0,0,0,0,0,False,Z,False,,0
2013-06-13,MSP,LGA,MQ,N510MQ,3390,615,620,945,1009,644,957,0,0,24,0,0,False,Z,False,,0
2013-06-13,CLT,LGA,MQ,N511MQ,3594,615,608,800,742,623,736,0,0,0,0,0,False,Z,False,,0
2013-06-13,DTW,LGA,MQ,N722MQ,3601,615,607,755,802,629,752,0,0,0,0,0,False,Z,False,,0
2013-06-13,CLT,LGA,US,N745VJ,1626,615,633,801,806,652,801,0,0,0,0,0,False,Z,False,,0
2013-06-13,XNA,LGA,MQ,N723MQ,3510,620,737,1020,1151,753,1140,0,0,91,0,0,False,Z,False,,0
2013-06-13,RIC,LGA,EV,N713EV,5054,625,9999,756,9999,9999,9999,9999,9999,9999,9999,9999,True,C,False,,0
2013-06-13,LGA,STL,WN,N956WN,526,625,626,805,817,656,813,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,ORD,AA,N3HGAA,303,630,626,755,744,641,738,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,MCO,B6,N630JB,389,630,624,906,853,639,841,0,0,0,0,0,False,Z,False,,0
2013-06-13,PIT,LGA,DL,N937DL,982,630,627,752,819,641,748,0,0,27,0,0,False,Z,False,,0
2013-06-13,CLT,LGA,EV,N600QX,5269,630,630,827,821,656,809,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,CLT,MQ,N3AEMQ,3676,630,621,825,807,637,759,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,IAH,UA,N409UA,318,630,625,905,936,709,928,0,0,31,0,0,False,Z,False,,0
2013-06-13,LGA,CLT,US,N161UW,1100,630,626,835,821,651,816,0,0,0,0,0,False,Z,False,,0
2013-06-13,ORD,LGA,AA,N488AA,394,640,658,945,1007,709,952,18,0,4,0,0,False,Z,False,,0
2013-06-13,ATL,LGA,DL,N913DE,1486,645,639,859,854,656,836,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,MSP,MQ,N503MQ,3599,645,650,835,834,708,831,0,0,0,0,0,False,Z,False,,0
2013-06-13,BOS,LGA,US,N944UW,2145,645,638,756,751,658,745,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,DEN,UA,N563UA,343,649,653,903,926,740,919,0,0,23,0,0,False,Z,False,,0
2013-06-13,LGA,DFW,AA,N3AHAA,711,655,654,930,937,729,932,0,0,0,0,0,False,Z,False,,0
2013-06-13,RDU,LGA,MQ,N502MQ,3698,655,653,829,828,725,824,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,MKE,WN,N436WN,428,655,651,815,829,722,825,0,0,0,0,0,False,Z,False,,0
2013-06-13,DAY,LGA,9E,N8828D,4055,700,705,855,913,728,906,0,0,18,0,0,False,Z,False,,0
2013-06-13,TYS,LGA,9E,,4121,700,9999,910,9999,9999,9999,9999,9999,9999,9999,9999,True,B,False,,0
2013-06-13,LGA,ORD,AA,N568AA,305,700,654,835,859,759,854,0,0,24,0,0,False,Z,False,,0
2013-06-13,DFW,LGA,AA,N521AA,704,700,659,1130,1151,713,1145,0,0,21,0,0,False,Z,False,,0
2013-06-13,LGA,FLL,DL,N996DL,1879,700,654,1009,952,723,948,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,ATL,DL,N639DL,1547,700,652,930,944,739,934,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,MIA,DL,N980DL,2003,700,651,1006,956,727,950,0,0,0,0,0,False,Z,False,,0
2013-06-13,TPA,LGA,DL,N969DL,2135,700,713,945,941,730,937,0,0,0,0,0,False,Z,False,,0
2013-06-13,MIA,LGA,DL,N915DE,2151,700,719,1006,1305,739,1257,9999,9999,9999,9999,9999,False,Z,True,True,1
2013-06-13,LGA,MCO,DL,N922DL,2285,700,657,947,944,732,938,0,0,0,0,0,False,Z,False,,0
2013-06-13,DEN,LGA,F9,N204FR,506,700,738,1242,1315,753,1259,0,0,33,0,0,False,Z,False,,0
2013-06-13,DSM,LGA,EV,N730EV,5250,700,9999,1042,9999,9999,9999,9999,9999,9999,9999,9999,True,A,False,,0
2013-06-13,LGA,ORD,UA,N435UA,331,700,657,833,903,804,859,0,0,30,0,0,False,Z,False,,0
2013-06-13,LGA,BOS,US,N954UW,2116,700,659,806,805,725,800,0,0,0,0,0,False,Z,False,,0
2013-06-13,BOS,LGA,US,N967UW,2117,700,9999,817,9999,9999,9999,9999,9999,9999,9999,9999,True,A,False,,0
2013-06-13,DCA,LGA,US,N711UW,2160,700,652,816,824,741,815,0,0,0,0,0,False,Z,False,,0
2013-06-13,LGA,DCA,US,N732US,2163,700,703,807,819,730,816,0,0,0,0,0,False,Z,False,,0
