index,FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Cancelled,Diverted,CancellationCode
1296447,2009-03-25,CMH,LGA,MQ,N730MQ,4863,540,535,719,700,550,657,0,0,0,0,0,False,False,Z
1296448,2009-03-25,LGA,IAH,CO,N15710,633,545,542,838,849,553,839,0,0,0,0,0,False,False,Z
1296449,2009-03-25,MBS,LGA,9E,86659E,2553,600,553,815,736,602,727,0,0,0,0,0,False,False,Z
1296450,2009-03-25,LGA,ORD,AA,N403AA,301,600,557,735,727,616,709,0,0,0,0,0,False,False,Z
1296451,2009-03-25,ORD,LGA,AA,N5FEAA,398,600,602,900,920,618,915,0,0,20,0,0,False,False,Z
1296452,2009-03-25,FLL,LGA,B6,N636JB,370,600,553,847,915,637,910,0,0,28,0,0,False,False,Z
1296453,2009-03-25,LGA,FLL,B6,N564JB,371,600,556,900,838,621,835,0,0,0,0,0,False,False,Z
1296454,2009-03-25,LGA,IAD,YV,N75996,7195,600,550,730,646,559,640,0,0,0,0,0,False,False,Z
1296455,2009-03-25,RIC,LGA,OH,N926CA,6492,600,555,719,718,625,714,0,0,0,0,0,False,False,Z
1296456,2009-03-25,LEX,LGA,OH,N954CA,6528,600,550,758,749,603,742,0,0,0,0,0,False,False,Z
1296457,2009-03-25,LGA,ORD,UA,N837UA,669,600,552,725,707,602,657,0,0,0,0,0,False,False,Z
1296458,2009-03-25,BOS,LGA,US,N762US,2115,600,553,707,700,609,653,0,0,0,0,0,False,False,Z
1296459,2009-03-25,DCA,LGA,US,N768US,2158,600,553,654,646,602,642,0,0,0,0,0,False,False,Z
1296460,2009-03-25,LGA,BOS,US,N722US,2114,600,553,700,701,604,639,0,0,0,0,0,False,False,Z
1296461,2009-03-25,LGA,DCA,US,N741UW,2161,600,551,659,703,612,655,0,0,0,0,0,False,False,Z
1296462,2009-03-25,LGA,ATL,DL,N684DA,19,600,553,836,822,623,815,0,0,0,0,0,False,False,Z
1296463,2009-03-25,LGA,CVG,DL,N385DN,1211,600,553,810,807,610,800,0,0,0,0,0,False,False,Z
1296464,2009-03-25,BOS,LGA,DL,N917DL,1371,600,557,713,704,619,659,0,0,0,0,0,False,False,Z
