FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Cancelled,Diverted,CancellationCode
2004-03-20,BGR,LGA,MQ,N723MQ,4825,530,525,659,644,534,638,0,0,0,0,0,False,False,Z
2004-03-20,LGA,IAH,CO,N36247,633,545,544,834,833,609,824,0,0,0,0,0,False,False,Z
2004-03-20,CHS,LGA,OH,n466ca,5376,555,546,743,728,555,723,0,0,0,0,0,False,False,Z
2004-03-20,SAV,LGA,OH,N467CA,5599,555,555,759,759,613,751,0,0,0,0,0,False,False,Z
2004-03-20,LGA,ORD,AA,N526AA,301,600,600,730,719,616,712,0,0,0,0,0,False,False,Z
2004-03-20,LGA,DFW,AA,N3CDAA,701,600,601,859,822,613,812,0,0,0,0,0,False,False,Z
2004-03-20,LGA,ORD,UA,N531UA,667,600,556,717,711,612,707,0,0,0,0,0,False,False,Z
2004-03-20,PWM,LGA,OH,N492CA,5542,600,600,723,710,609,658,0,0,0,0,0,False,False,Z
2004-03-20,TYS,LGA,OH,N518CA,5922,600,551,755,738,604,733,0,0,0,0,0,False,False,Z
2004-03-20,LGA,MDW,TZ,N319TZ,219,600,552,720,703,601,651,0,0,0,0,0,False,False,Z
2004-03-20,LGA,DEN,UA,N448UA,401,600,554,817,757,610,752,0,0,0,0,0,False,False,Z
2004-03-20,LGA,CVG,DL,N620DL,343,600,551,820,746,606,740,0,0,0,0,0,False,False,Z
2004-03-20,LGA,ATL,DL,N622DL,2067,600,600,830,814,614,800,0,0,0,0,0,False,False,Z
2004-03-20,LGA,ATL,FL,N919AT,369,600,555,840,800,604,756,0,0,0,0,0,False,False,Z
2004-03-20,DTW,LGA,MQ,N738MQ,4842,600,559,745,728,613,722,0,0,0,0,0,False,False,Z
2004-03-20,PWM,LGA,MQ,N733MQ,4883,600,601,710,715,616,708,0,0,0,0,0,False,False,Z
2004-03-20,MHT,LGA,OH,N983CA,5320,605,555,710,657,604,651,0,0,0,0,0,False,False,Z
2004-03-20,LGA,DTW,NW,N521US,211,605,603,801,804,618,756,0,0,0,0,0,False,False,Z
2004-03-20,CLE,LGA,MQ,N708MQ,4855,615,609,759,739,620,724,0,0,0,0,0,False,False,Z
2004-03-20,LGA,DFW,AA,N3DGAA,705,620,619,926,846,633,834,0,0,0,0,0,False,False,Z
2004-03-20,LGA,IAD,DH,N628BR,7209,620,620,744,723,632,717,0,0,0,0,0,False,False,Z
2004-03-20,BNA,LGA,OH,N814CA,5406,620,638,933,942,652,937,0,0,0,0,0,False,False,Z
2004-03-20,LGA,MSP,NW,N529US,589,620,615,815,827,630,821,0,0,0,0,0,False,False,Z
2004-03-20,LGA,MIA,AA,N5CGAA,1089,623,625,922,859,637,854,0,0,0,0,0,False,False,Z
2004-03-20,LGA,ORD,AA,N573AA,303,630,641,803,817,654,752,0,0,0,0,0,False,False,Z
2004-03-20,JAX,LGA,OH,N807CA,5423,630,625,848,830,633,824,0,0,0,0,0,False,False,Z
2004-03-20,ATL,LGA,DL,N945DL,218,630,626,834,830,634,822,0,0,0,0,0,False,False,Z
2004-03-20,LGA,MCO,DL,N6708D,2573,630,624,921,850,641,844,0,0,0,0,0,False,False,Z
2004-03-20,LGA,RDU,MQ,N704MQ,4870,630,629,805,759,647,753,0,0,0,0,0,False,False,Z
2004-03-20,DTW,LGA,NW,N963N,260,637,636,815,814,644,756,0,0,0,0,0,False,False,Z
2004-03-20,IAD,LGA,DH,N689BR,7790,640,638,752,742,655,738,0,0,0,0,0,False,False,Z
2004-03-20,RDU,LGA,OH,N986CA,5498,640,640,820,809,648,755,0,0,0,0,0,False,False,Z
2004-03-20,DFW,LGA,AA,N3AXAA,700,642,637,1053,1056,647,1047,0,0,0,0,0,False,False,Z
2004-03-20,LGA,CLE,CO,N17245,1251,642,636,830,813,651,808,0,0,0,0,0,False,False,Z
