index,FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Cancelled,Diverted,CancellationCode
2962304,2017-06-07,ATL,LGA,WN,N7841A,157,545,546,800,729,555,726,0,0,0,0,0,False,False,Z
2962305,2017-06-07,LGA,IAH,UA,N27213,657,545,539,840,804,548,759,0,0,0,0,0,False,False,Z
2962306,2017-06-07,ORD,LGA,NK,N634NK,224,552,545,900,901,602,843,0,0,0,0,0,False,False,Z
2962307,2017-06-07,LGA,MIA,AA,N3NJAA,1399,559,554,905,904,618,856,0,0,0,0,0,False,False,Z
2962308,2017-06-07,LGA,DCA,AA,N963AA,2115,559,549,708,653,606,650,0,0,0,0,0,False,False,Z
2962309,2017-06-07,DTW,LGA,NK,N630NK,316,600,553,737,722,603,715,0,0,0,0,0,False,False,Z
2962310,2017-06-07,ATL,LGA,DL,N334NW,678,600,556,811,750,608,740,0,0,0,0,0,False,False,Z
2962311,2017-06-07,LGA,DTW,DL,N337NW,964,600,557,755,745,621,740,0,0,0,0,0,False,False,Z
2962312,2017-06-07,LGA,ATL,DL,N326US,1447,600,642,824,911,702,900,42,0,5,0,0,False,False,Z
2962313,2017-06-07,BOS,LGA,DL,N896AT,2670,600,556,724,706,617,700,0,0,0,0,0,False,False,Z
2962314,2017-06-07,LGA,MDW,WN,N560WN,1177,600,600,720,700,611,655,0,0,0,0,0,False,False,Z
2962315,2017-06-07,MDW,LGA,WN,N703SW,1934,600,557,905,900,609,850,0,0,0,0,0,False,False,Z
2962316,2017-06-07,TPA,LGA,WN,N295WN,1269,600,9999,840,9999,9999,9999,9999,9999,9999,9999,9999,True,False,C
2962317,2017-06-07,LGA,DFW,AA,N997AA,125,600,555,842,835,617,831,0,0,0,0,0,False,False,Z
2962318,2017-06-07,CLT,LGA,AA,N701AA,2060,600,553,749,727,610,721,0,0,0,0,0,False,False,Z
2962319,2017-06-07,LGA,BOS,AA,N947AA,2126,600,551,705,656,610,646,0,0,0,0,0,False,False,Z
2962320,2017-06-07,LGA,ORD,UA,N828UA,761,600,552,729,712,609,658,0,0,0,0,0,False,False,Z
2962321,2017-06-07,ORD,LGA,UA,N806UA,1187,600,557,908,857,610,854,0,0,0,0,0,False,False,Z
2962322,2017-06-07,SYR,LGA,EV,N718EV,5225,600,553,718,657,611,653,0,0,0,0,0,False,False,Z
2962323,2017-06-07,GSO,LGA,EV,N761ND,5263,600,552,738,724,619,718,0,0,0,0,0,False,False,Z
2962324,2017-06-07,FLL,LGA,B6,N793JB,272,600,9999,854,9999,9999,9999,9999,9999,9999,9999,9999,True,False,C
2962325,2017-06-07,LGA,MCO,B6,N653JB,1099,600,549,840,842,603,826,0,0,0,0,0,False,False,Z
2962326,2017-06-07,LGA,MSP,DL,N3769L,1919,605,557,801,734,615,728,0,0,0,0,0,False,False,Z
2962327,2017-06-07,LGA,DAL,WN,N951WN,1930,605,614,840,847,634,843,0,0,0,0,0,False,False,Z
2962328,2017-06-07,MKE,LGA,WN,N231WN,1761,605,603,910,937,612,858,0,0,27,0,0,False,False,Z
2962329,2017-06-07,ATL,LGA,F9,N949FR,1462,610,609,830,807,622,800,0,0,0,0,0,False,False,Z
2962330,2017-06-07,DAL,LGA,WN,N962WN,1894,610,611,1035,1028,622,1010,0,0,0,0,0,False,False,Z
2962331,2017-06-07,LGA,MCO,AA,N3NGAA,129,610,604,854,859,623,847,0,0,0,0,0,False,False,Z
2962332,2017-06-07,LGA,DEN,UA,N67815,1561,610,611,834,755,625,749,0,0,0,0,0,False,False,Z
2962333,2017-06-07,MCO,LGA,B6,N779JB,198,613,605,849,819,616,813,0,0,0,0,0,False,False,Z
2962334,2017-06-07,LGA,CLT,AA,N192AA,600,615,606,810,811,630,802,0,0,0,0,0,False,False,Z
2962335,2017-06-07,OMA,LGA,EV,N713EV,5302,615,610,1014,1013,623,1001,0,0,0,0,0,False,False,Z
2962336,2017-06-07,MKE,LGA,EV,N722EV,5311,615,607,930,934,619,911,0,0,0,0,0,False,False,Z
2962337,2017-06-07,BHM,LGA,EV,N751EV,5522,615,610,940,943,628,912,0,0,0,0,0,False,False,Z
2962338,2017-06-07,RIC,LGA,EV,N755EV,5553,615,606,734,711,622,707,0,0,0,0,0,False,False,Z
2962339,2017-06-07,MCO,LGA,DL,N813DN,2276,620,614,855,825,624,818,0,0,0,0,0,False,False,Z
2962340,2017-06-07,LGA,HOU,WN,N7723E,2065,620,617,900,905,636,901,0,0,0,0,0,False,False,Z
2962341,2017-06-07,CLE,LGA,EV,N13903,4225,620,624,800,801,636,751,0,0,0,0,0,False,False,Z
2962342,2017-06-07,LGA,PHL,AA,N946AA,1841,629,624,736,727,644,722,0,0,0,0,0,False,False,Z
2962343,2017-06-07,LGA,FLL,NK,N588NK,705,630,612,924,925,629,914,0,0,0,0,0,False,False,Z
2962344,2017-06-07,BOS,LGA,DL,N959AT,2699,630,628,752,736,648,731,0,0,0,0,0,False,False,Z
2962345,2017-06-07,LGA,ATL,WN,N943WN,2034,630,643,855,917,707,908,13,0,9,0,0,False,False,Z
2962346,2017-06-07,LGA,ORD,AA,N3JKAA,304,630,622,810,745,638,729,0,0,0,0,0,False,False,Z
2962347,2017-06-07,ORD,LGA,AA,N3GXAA,314,630,627,935,930,640,924,0,0,0,0,0,False,False,Z
2962348,2017-06-07,BOS,LGA,AA,N959AA,2165,630,738,753,851,803,845,58,0,0,0,0,False,False,Z
2962349,2017-06-07,LGA,CLT,EV,N391CA,5283,630,624,838,829,648,820,0,0,0,0,0,False,False,Z
2962350,2017-06-07,LGA,BOS,B6,N337JB,1432,630,619,745,718,637,714,0,0,0,0,0,False,False,Z
2962351,2017-06-07,DFW,LGA,AA,N888AA,1150,635,635,1101,1058,652,1044,0,0,0,0,0,False,False,Z
2962352,2017-06-07,GSP,LGA,EV,N760EV,5175,635,659,835,838,713,832,0,0,0,0,0,False,False,Z
2962353,2017-06-07,ATL,LGA,DL,N354NW,886,645,644,859,836,655,829,0,0,0,0,0,False,False,Z
2962354,2017-06-07,BNA,LGA,WN,N563WN,355,645,639,955,938,648,922,0,0,0,0,0,False,False,Z
2962355,2017-06-07,CLE,LGA,EV,N740EV,5132,645,639,827,815,657,810,0,0,0,0,0,False,False,Z
2962356,2017-06-07,BOS,LGA,B6,N231JB,631,645,639,803,745,654,742,0,0,0,0,0,False,False,Z
2962357,2017-06-07,DAL,LGA,VX,N530VA,762,650,643,1124,1043,651,1036,0,0,0,0,0,False,False,Z
2962358,2017-06-07,LGA,CLE,EV,N758EV,5256,650,647,835,844,731,837,0,0,0,0,0,False,False,Z
2962359,2017-06-07,LGA,MIA,AA,N3EPAA,2266,659,9999,1010,9999,9999,9999,9999,9999,9999,9999,9999,True,False,B
2962360,2017-06-07,DCA,LGA,AA,N967AA,2144,659,656,817,810,722,804,0,0,0,0,0,False,False,Z
