FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Cancelled,CancellationCode,Diverted,DivReachedDest,DivAirportLandings
2013-10-31,BGR,LGA,EV,N391CA,5255,542,539,730,716,600,710,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,IAH,UA,N39728,1714,545,543,827,852,601,841,0,0,25,0,0,False,Z,False,,0
2013-10-31,SYR,LGA,9E,N908XJ,3526,550,542,707,644,601,637,0,0,0,0,0,False,Z,False,,0
2013-10-31,ORD,LGA,AA,N4UCAA,398,555,548,900,850,611,847,0,0,0,0,0,False,Z,False,,0
2013-10-31,BUF,LGA,9E,N912XJ,3491,600,600,721,737,627,732,0,0,16,0,0,False,Z,False,,0
2013-10-31,MKE,LGA,9E,N935XJ,3514,600,555,918,904,616,857,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,ORD,AA,N489AA,301,600,555,730,730,614,721,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,MIA,AA,N3FTAA,1175,600,559,905,848,616,843,0,0,0,0,0,False,Z,False,,0
2013-10-31,FLL,LGA,B6,N510JB,272,600,549,842,841,600,836,0,0,0,0,0,False,Z,False,,0
2013-10-31,MCO,LGA,B6,N556JB,198,600,551,829,823,609,816,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,FLL,B6,N587JB,371,600,554,856,834,613,830,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,ATL,DL,N901DE,563,600,559,828,819,620,808,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,DTW,DL,N364NW,731,600,555,749,752,612,741,0,0,0,0,0,False,Z,False,,0
2013-10-31,ROC,LGA,EV,N710EV,5318,600,550,721,655,601,645,0,0,0,0,0,False,Z,False,,0
2013-10-31,ILM,LGA,EV,N718EV,5203,600,550,738,724,603,718,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,IAD,EV,N834AS,5747,600,555,717,707,610,656,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,ATL,FL,N290AT,345,600,602,815,839,629,831,0,0,24,0,0,False,Z,False,,0
2013-10-31,ATL,LGA,MQ,N532MQ,3352,600,555,810,753,609,748,0,0,0,0,0,False,Z,False,,0
2013-10-31,XNA,LGA,MQ,N725MQ,3510,600,552,959,949,608,945,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,ORD,UA,N24706,1198,600,556,721,721,607,713,0,0,0,0,0,False,Z,False,,0
2013-10-31,ORD,LGA,UA,N14704,1259,600,553,908,848,606,844,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,PHL,US,N958UW,1909,600,556,658,657,608,652,0,0,0,0,0,False,Z,False,,0
2013-10-31,BOS,LGA,US,N952UW,2133,600,553,720,707,609,702,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,BOS,US,N742PS,2134,600,553,701,649,605,645,0,0,0,0,0,False,Z,False,,0
2013-10-31,DCA,LGA,US,N748UW,2166,600,552,708,650,602,644,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,DCA,US,N764US,2167,600,552,659,703,604,659,0,0,0,0,0,False,Z,False,,0
2013-10-31,MKE,LGA,WN,N468WN,1816,600,559,905,906,617,855,0,0,0,0,0,False,Z,False,,0
2013-10-31,CHS,LGA,EV,N720EV,5219,604,557,759,757,606,736,0,0,0,0,0,False,Z,False,,0
2013-10-31,DFW,LGA,AA,N3BPAA,1100,605,601,1025,1004,615,956,0,0,0,0,0,False,Z,False,,0
2013-10-31,RDU,LGA,MQ,N857MQ,3210,605,602,735,725,614,722,0,0,0,0,0,False,Z,False,,0
2013-10-31,MSN,LGA,EV,N709EV,5277,609,559,930,918,624,907,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,DFW,AA,N3CMAA,1103,610,606,855,851,621,846,0,0,0,0,0,False,Z,False,,0
2013-10-31,MIA,LGA,AA,N3ELAA,1084,610,607,905,857,617,853,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,MSP,DL,N946DL,1919,610,603,811,800,619,756,0,0,0,0,0,False,Z,False,,0
2013-10-31,GSO,LGA,EV,N708EV,5248,610,601,753,722,609,716,0,0,0,0,0,False,Z,False,,0
2013-10-31,CAK,LGA,FL,N925AT,247,610,606,730,723,618,717,0,0,0,0,0,False,Z,False,,0
2013-10-31,DTW,LGA,MQ,N511MQ,3601,610,613,750,743,624,738,0,0,0,0,0,False,Z,False,,0
2013-10-31,CLT,LGA,US,N717UW,2060,610,608,758,749,620,740,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,STL,WN,N493WN,2609,610,607,745,804,627,800,0,0,19,0,0,False,Z,False,,0
2013-10-31,MDW,LGA,WN,N7730A,1280,610,616,910,905,627,900,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,RDU,MQ,N811MQ,3525,615,606,750,736,624,733,0,0,0,0,0,False,Z,False,,0
2013-10-31,LGA,DTW,MQ,N507MQ,3351,620,616,810,813,632,804,0,0,0,0,0,False,Z,False,,0
